* Project:       SEQ_F1_S1
* File content:  soil physical parameters
* File name:     SoilPhysParam.csv
* Model version: Swap 3.2.36
* Generated at:  20-Sep-2019 15:26:36
layer,head(cm),theta(cm3.cm3),C(cm-1),RelSat(-),k(cm.d-1)
         3, -2.9990628E-04,  3.9429991E-01,  3.1379937E-04,  9.9999976E-01,  1.1760000E+01
         3, -3.2989690E-04,  3.9429990E-01,  3.1379937E-04,  9.9999974E-01,  1.1760000E+01
         3, -3.6288659E-04,  3.9429989E-01,  3.1379937E-04,  9.9999971E-01,  1.1760000E+01
         3, -3.9917525E-04,  3.9429987E-01,  3.1379937E-04,  9.9999968E-01,  1.1760000E+01
         3, -4.3909278E-04,  3.9429986E-01,  3.1379937E-04,  9.9999965E-01,  1.1760000E+01
         3, -4.8300206E-04,  3.9429985E-01,  3.1379937E-04,  9.9999962E-01,  1.1760000E+01
         3, -5.3130226E-04,  3.9429983E-01,  3.1379937E-04,  9.9999958E-01,  1.1760000E+01
         3, -5.8443249E-04,  3.9429982E-01,  3.1379937E-04,  9.9999953E-01,  1.1760000E+01
         3, -6.4287574E-04,  3.9429980E-01,  3.1379937E-04,  9.9999949E-01,  1.1760000E+01
         3, -7.0716331E-04,  3.9429978E-01,  3.1379937E-04,  9.9999944E-01,  1.1760000E+01
         3, -7.7787964E-04,  3.9429976E-01,  3.1379937E-04,  9.9999938E-01,  1.1760000E+01
         3, -8.5566760E-04,  3.9429973E-01,  3.1379937E-04,  9.9999932E-01,  1.1760000E+01
         3, -9.4123437E-04,  3.9429970E-01,  3.1379937E-04,  9.9999925E-01,  1.1760000E+01
         3, -1.0353578E-03,  3.9429968E-01,  3.1379937E-04,  9.9999918E-01,  1.1760000E+01
         3, -1.1388936E-03,  3.9429964E-01,  3.1379937E-04,  9.9999909E-01,  1.1760000E+01
         3, -1.2527829E-03,  3.9429961E-01,  3.1379937E-04,  9.9999900E-01,  1.1760000E+01
         3, -1.3780612E-03,  3.9429957E-01,  3.1379937E-04,  9.9999890E-01,  2.4770291E+00
         3, -1.5158674E-03,  3.9429952E-01,  3.1379937E-04,  9.9999879E-01,  2.4455366E+00
         3, -1.6674541E-03,  3.9429948E-01,  3.1379937E-04,  9.9999867E-01,  2.4140770E+00
         3, -1.8341995E-03,  3.9429942E-01,  3.1379937E-04,  9.9999854E-01,  2.3826524E+00
         3, -2.0176195E-03,  3.9429937E-01,  3.1379937E-04,  9.9999839E-01,  2.3512655E+00
         3, -2.2193814E-03,  3.9429930E-01,  3.1379937E-04,  9.9999823E-01,  2.3199186E+00
         3, -2.4413195E-03,  3.9429923E-01,  3.1379937E-04,  9.9999806E-01,  2.2886142E+00
         3, -2.6854515E-03,  3.9429916E-01,  3.1379937E-04,  9.9999786E-01,  2.2573549E+00
         3, -2.9539966E-03,  3.9429907E-01,  3.1379937E-04,  9.9999765E-01,  2.2261432E+00
         3, -3.2493963E-03,  3.9429898E-01,  3.1379937E-04,  9.9999741E-01,  2.1949818E+00
         3, -3.5743359E-03,  3.9429888E-01,  3.1379937E-04,  9.9999716E-01,  2.1638732E+00
         3, -3.9317695E-03,  3.9429877E-01,  3.1379937E-04,  9.9999687E-01,  2.1328203E+00
         3, -4.3249465E-03,  3.9429864E-01,  3.1379937E-04,  9.9999656E-01,  2.1018257E+00
         3, -4.7574411E-03,  3.9429851E-01,  3.1379937E-04,  9.9999621E-01,  2.0708922E+00
         3, -5.2331852E-03,  3.9429836E-01,  3.1379937E-04,  9.9999584E-01,  2.0400227E+00
         3, -5.7565038E-03,  3.9429819E-01,  3.1379937E-04,  9.9999542E-01,  2.0092199E+00
         3, -6.3321541E-03,  3.9429801E-01,  3.1379937E-04,  9.9999496E-01,  1.9784868E+00
         3, -6.9653696E-03,  3.9429781E-01,  3.1379937E-04,  9.9999446E-01,  1.9478263E+00
         3, -7.6619065E-03,  3.9429760E-01,  3.1379937E-04,  9.9999390E-01,  1.9172414E+00
         3, -8.4280972E-03,  3.9429736E-01,  3.1379937E-04,  9.9999329E-01,  1.8867352E+00
         3, -9.2709069E-03,  3.9429709E-01,  3.1379937E-04,  9.9999262E-01,  1.8563108E+00
         3, -1.0197998E-02,  3.9429680E-01,  3.3299308E-04,  9.9999187E-01,  1.8255978E+00
         3, -1.1217797E-02,  3.9429646E-01,  3.3489740E-04,  9.9999101E-01,  1.7935377E+00
         3, -1.2339577E-02,  3.9429608E-01,  3.3681202E-04,  9.9999006E-01,  1.7615808E+00
         3, -1.3573535E-02,  3.9429566E-01,  3.3873695E-04,  9.9998900E-01,  1.7297308E+00
         3, -1.4930888E-02,  3.9429520E-01,  3.4067217E-04,  9.9998783E-01,  1.6979918E+00
         3, -1.6423977E-02,  3.9429469E-01,  3.4261765E-04,  9.9998653E-01,  1.6663679E+00
         3, -1.8066375E-02,  3.9429413E-01,  3.4457335E-04,  9.9998510E-01,  1.6348632E+00
         3, -1.9873012E-02,  3.9429350E-01,  3.4653923E-04,  9.9998352E-01,  1.6034818E+00
         3, -2.1860313E-02,  3.9429281E-01,  3.4851524E-04,  9.9998177E-01,  1.5722280E+00
         3, -2.4046345E-02,  3.9429205E-01,  3.5050129E-04,  9.9997983E-01,  1.5411062E+00
         3, -2.6450979E-02,  3.9429120E-01,  3.5249731E-04,  9.9997769E-01,  1.5101208E+00
         3, -2.9096077E-02,  3.9429027E-01,  3.5450319E-04,  9.9997532E-01,  1.4792762E+00
         3, -3.2005685E-02,  3.9428923E-01,  3.5651880E-04,  9.9997269E-01,  1.4485770E+00
         3, -3.5206253E-02,  3.9428809E-01,  3.5854401E-04,  9.9996979E-01,  1.4180278E+00
         3, -3.8726879E-02,  3.9428682E-01,  3.6057864E-04,  9.9996658E-01,  1.3876334E+00
         3, -4.2599567E-02,  3.9428542E-01,  3.6262252E-04,  9.9996303E-01,  1.3573985E+00
         3, -4.6859523E-02,  3.9428387E-01,  3.6467541E-04,  9.9995910E-01,  1.3273280E+00
         3, -5.1545476E-02,  3.9428216E-01,  3.6673706E-04,  9.9995475E-01,  1.2974269E+00
         3, -5.6700023E-02,  3.9428026E-01,  3.6880719E-04,  9.9994994E-01,  1.2677001E+00
         3, -6.2370026E-02,  3.9427817E-01,  3.7088547E-04,  9.9994463E-01,  1.2381530E+00
         3, -6.8607028E-02,  3.9427585E-01,  3.7297153E-04,  9.9993874E-01,  1.2087905E+00
         3, -7.5467731E-02,  3.9427328E-01,  3.7506495E-04,  9.9993223E-01,  1.1796182E+00
         3, -8.3014504E-02,  3.9427044E-01,  3.7716526E-04,  9.9992504E-01,  1.1506414E+00
         3, -9.1315954E-02,  3.9426730E-01,  3.7927191E-04,  9.9991707E-01,  1.1218655E+00
         3, -1.0044755E-01,  3.9426383E-01,  3.8138431E-04,  9.9990826E-01,  1.0932963E+00
         3, -1.1049230E-01,  3.9425999E-01,  3.8350179E-04,  9.9989852E-01,  1.0649395E+00
         3, -1.2154154E-01,  3.9425574E-01,  3.8562358E-04,  9.9988774E-01,  1.0368007E+00
         3, -1.3369569E-01,  3.9425104E-01,  3.8774883E-04,  9.9987582E-01,  1.0088861E+00
         3, -1.4706526E-01,  3.9424584E-01,  3.8987659E-04,  9.9986264E-01,  9.8120162E-01
         3, -1.6177178E-01,  3.9424009E-01,  3.9200580E-04,  9.9984806E-01,  9.5375343E-01
         3, -1.7794896E-01,  3.9423373E-01,  3.9413526E-04,  9.9983193E-01,  9.2654781E-01
         3, -1.9574386E-01,  3.9422670E-01,  3.9626365E-04,  9.9981409E-01,  8.9959119E-01
         3, -2.1531824E-01,  3.9421892E-01,  3.9838947E-04,  9.9979437E-01,  8.7289008E-01
         3, -2.3685007E-01,  3.9421032E-01,  4.0051107E-04,  9.9977255E-01,  8.4645114E-01
         3, -2.6053508E-01,  3.9420081E-01,  4.0262662E-04,  9.9974843E-01,  8.2028119E-01
         3, -2.8658858E-01,  3.9419029E-01,  4.0473405E-04,  9.9972176E-01,  7.9438714E-01
         3, -3.1524744E-01,  3.9417866E-01,  4.0683108E-04,  9.9969226E-01,  7.6877607E-01
         3, -3.4677219E-01,  3.9416580E-01,  4.0891517E-04,  9.9965965E-01,  7.4345520E-01
         3, -3.8144940E-01,  3.9415158E-01,  4.1098350E-04,  9.9962360E-01,  7.1843190E-01
         3, -4.1959434E-01,  3.9413587E-01,  4.1303294E-04,  9.9958374E-01,  6.9371369E-01
         3, -4.6155378E-01,  3.9411849E-01,  4.1506000E-04,  9.9953967E-01,  6.6930823E-01
         3, -5.0770916E-01,  3.9409929E-01,  4.1706084E-04,  9.9949097E-01,  6.4522336E-01
         3, -5.5848007E-01,  3.9407806E-01,  4.1903118E-04,  9.9943714E-01,  6.2146706E-01
         3, -6.1432808E-01,  3.9405461E-01,  4.2096631E-04,  9.9937765E-01,  5.9804749E-01
         3, -6.7576089E-01,  3.9402869E-01,  4.2286099E-04,  9.9931191E-01,  5.7497295E-01
         3, -7.4333698E-01,  3.9400005E-01,  4.2470946E-04,  9.9923928E-01,  5.5225191E-01
         3, -8.1767067E-01,  3.9396841E-01,  4.2650536E-04,  9.9915904E-01,  5.2989301E-01
         3, -8.9943774E-01,  3.9393346E-01,  4.2824165E-04,  9.9907041E-01,  5.0790501E-01
         3, -9.8938151E-01,  3.9389487E-01,  4.2991063E-04,  9.9897253E-01,  4.8629687E-01
         3, -1.0883197E+00,  3.9385225E-01,  4.3150380E-04,  9.9886445E-01,  4.6507767E-01
         3, -1.1971516E+00,  3.9380521E-01,  4.3301184E-04,  9.9874513E-01,  4.4425662E-01
         3, -1.3168668E+00,  3.9375328E-01,  4.3442453E-04,  9.9861345E-01,  4.2384308E-01
         3, -1.4485535E+00,  3.9369599E-01,  4.3573070E-04,  9.9846813E-01,  4.0384649E-01
         3, -1.5934088E+00,  3.9363278E-01,  4.3691815E-04,  9.9830783E-01,  3.8427640E-01
         3, -1.7527497E+00,  3.9356307E-01,  4.3797360E-04,  9.9813105E-01,  3.6514244E-01
         3, -1.9280247E+00,  3.9348622E-01,  4.3888259E-04,  9.9793615E-01,  3.4645427E-01
         3, -2.1208271E+00,  3.9340153E-01,  4.3962950E-04,  9.9772135E-01,  3.2822156E-01
         3, -2.3329099E+00,  3.9330823E-01,  4.4019740E-04,  9.9748473E-01,  3.1045396E-01
         3, -2.5662008E+00,  3.9320549E-01,  4.4056810E-04,  9.9722416E-01,  2.9316105E-01
         3, -2.8228209E+00,  3.9309240E-01,  4.4072207E-04,  9.9693736E-01,  2.7635228E-01
         3, -3.1051030E+00,  3.9296800E-01,  4.4063845E-04,  9.9662186E-01,  2.6003693E-01
         3, -3.4156133E+00,  3.9283122E-01,  4.4029506E-04,  9.9627498E-01,  2.4422401E-01
         3, -3.7571747E+00,  3.9268094E-01,  4.3966846E-04,  9.9589383E-01,  2.2892222E-01
         3, -4.1328921E+00,  3.9251591E-01,  4.3873400E-04,  9.9547531E-01,  2.1413986E-01
         3, -4.5461813E+00,  3.9233484E-01,  4.3746596E-04,  9.9501609E-01,  1.9988470E-01
         3, -5.0007995E+00,  3.9213633E-01,  4.3583770E-04,  9.9451262E-01,  1.8616391E-01
         3, -5.5008794E+00,  3.9191887E-01,  4.3382191E-04,  9.9396112E-01,  1.7298395E-01
         3, -6.0509674E+00,  3.9168089E-01,  4.3139085E-04,  9.9335756E-01,  1.6035041E-01
         3, -6.6560641E+00,  3.9142071E-01,  4.2851671E-04,  9.9269773E-01,  1.4826793E-01
         3, -7.3216705E+00,  3.9113659E-01,  4.2517205E-04,  9.9197716E-01,  1.3674004E-01
         3, -8.0538375E+00,  3.9082670E-01,  4.2133025E-04,  9.9119121E-01,  1.2576903E-01
         3, -8.8592213E+00,  3.9048911E-01,  4.1696612E-04,  9.9033506E-01,  1.1535582E-01
         3, -9.7451434E+00,  3.9012188E-01,  4.1205649E-04,  9.8940371E-01,  1.0549980E-01
         3, -1.0719658E+01,  3.8972299E-01,  4.0658094E-04,  9.8839206E-01,  9.6198748E-02
         3, -1.1791624E+01,  3.8929039E-01,  4.0052253E-04,  9.8729494E-01,  8.7448669E-02
         3, -1.2970786E+01,  3.8882204E-01,  3.9386857E-04,  9.8610713E-01,  7.9243726E-02
         3, -1.4267864E+01,  3.8831588E-01,  3.8661141E-04,  9.8482343E-01,  7.1576150E-02
         3, -1.5694651E+01,  3.8776989E-01,  3.7874919E-04,  9.8343873E-01,  6.4436192E-02
         3, -1.7264116E+01,  3.8718213E-01,  3.7028657E-04,  9.8194808E-01,  5.7812101E-02
         3, -1.8990528E+01,  3.8655071E-01,  3.6123530E-04,  9.8034672E-01,  5.1690139E-02
         3, -2.0889580E+01,  3.8587390E-01,  3.5161470E-04,  9.7863023E-01,  4.6054638E-02
         3, -2.2978538E+01,  3.8515008E-01,  3.4145198E-04,  9.7679453E-01,  4.0888092E-02
         3, -2.5276392E+01,  3.8437784E-01,  3.3078229E-04,  9.7483601E-01,  3.6171293E-02
         3, -2.7804032E+01,  3.8355594E-01,  3.1964860E-04,  9.7275156E-01,  3.1883507E-02
         3, -3.0584435E+01,  3.8268341E-01,  3.0810129E-04,  9.7053869E-01,  2.8002687E-02
         3, -3.3642878E+01,  3.8175951E-01,  2.9619747E-04,  9.6819555E-01,  2.4505715E-02
         3, -3.7007166E+01,  3.8078378E-01,  2.8400009E-04,  9.6572098E-01,  2.1368672E-02
         3, -4.0707883E+01,  3.7975607E-01,  2.7157680E-04,  9.6311457E-01,  1.8567120E-02
         3, -4.4778671E+01,  3.7867651E-01,  2.5899862E-04,  9.6037664E-01,  1.6076400E-02
         3, -4.9256538E+01,  3.7754553E-01,  2.4633852E-04,  9.5750831E-01,  1.3871913E-02
         3, -5.4182192E+01,  3.7636386E-01,  2.3366988E-04,  9.5451143E-01,  1.1929406E-02
         3, -5.9600411E+01,  3.7513252E-01,  2.2106496E-04,  9.5138858E-01,  1.0225226E-02
         3, -6.5560452E+01,  3.7385280E-01,  2.0859350E-04,  9.4814304E-01,  8.7365523E-03
         3, -7.2116497E+01,  3.7252624E-01,  1.9632130E-04,  9.4477871E-01,  7.4415925E-03
         3, -7.9328147E+01,  3.7115462E-01,  1.8430915E-04,  9.4130007E-01,  6.3197445E-03
         3, -8.7260962E+01,  3.6973989E-01,  1.7261183E-04,  9.3771212E-01,  5.3517174E-03
         3, -9.5987058E+01,  3.6828418E-01,  1.6127742E-04,  9.3402023E-01,  4.5196142E-03
         3, -1.0558576E+02,  3.6678975E-01,  1.5034684E-04,  9.3023016E-01,  3.8069780E-03
         3, -1.1614434E+02,  3.6525898E-01,  1.3985362E-04,  9.2634790E-01,  3.1988033E-03
         3, -1.2775877E+02,  3.6369429E-01,  1.2982393E-04,  9.2237963E-01,  2.6815185E-03
         3, -1.4053465E+02,  3.6209815E-01,  1.2027676E-04,  9.1833160E-01,  2.2429417E-03
         3, -1.5458812E+02,  3.6047305E-01,  1.1122433E-04,  9.1421011E-01,  1.8722181E-03
         3, -1.7004693E+02,  3.5882145E-01,  1.0267258E-04,  9.1002142E-01,  1.5597412E-03
         3, -1.8705162E+02,  3.5714578E-01,  9.4621771E-05,  9.0577169E-01,  1.2970638E-03
         3, -2.0575678E+02,  3.5544841E-01,  8.7067138E-05,  9.0146692E-01,  1.0768026E-03
         3, -2.2633246E+02,  3.5373163E-01,  7.9999614E-05,  8.9711294E-01,  8.9254127E-04
         3, -2.4896571E+02,  3.5199766E-01,  7.3406495E-05,  8.9271534E-01,  7.3873244E-04
         3, -2.7386228E+02,  3.5024860E-01,  6.7272125E-05,  8.8827947E-01,  6.1060403E-04
         3, -3.0124851E+02,  3.4848645E-01,  6.1578525E-05,  8.8381043E-01,  5.0406942E-04
         3, -3.3137336E+02,  3.4671312E-01,  5.6305977E-05,  8.7931300E-01,  4.1564383E-04
         3, -3.6451069E+02,  3.4493037E-01,  5.1433551E-05,  8.7479172E-01,  3.4236727E-04
         3, -4.0096176E+02,  3.4313989E-01,  4.6939562E-05,  8.7025079E-01,  2.8173461E-04
         3, -4.4105794E+02,  3.4134321E-01,  4.2801978E-05,  8.6569418E-01,  2.3163275E-04
         3, -4.8516373E+02,  3.3954179E-01,  3.8998751E-05,  8.6112552E-01,  1.9028469E-04
         3, -5.3368010E+02,  3.3773695E-01,  3.5508099E-05,  8.5654820E-01,  1.5620033E-04
         3, -5.8704811E+02,  3.3592993E-01,  3.2308733E-05,  8.5196534E-01,  1.2813333E-04
         3, -6.4575293E+02,  3.3412186E-01,  2.9380034E-05,  8.4737981E-01,  1.0504372E-04
         3, -7.1032822E+02,  3.3231377E-01,  2.6702186E-05,  8.4279424E-01,  8.6065614E-05
         3, -7.8136104E+02,  3.3050660E-01,  2.4256276E-05,  8.3821102E-01,  7.0479489E-05
         3, -8.5949714E+02,  3.2870123E-01,  2.2024356E-05,  8.3363234E-01,  5.7688527E-05
         3, -9.4544686E+02,  3.2689843E-01,  1.9989486E-05,  8.2906020E-01,  4.7198507E-05
         3, -1.0399915E+03,  3.2509892E-01,  1.8135745E-05,  8.2449638E-01,  3.8600782E-05
         3, -1.1439907E+03,  3.2330334E-01,  1.6448238E-05,  8.1994254E-01,  3.1557930E-05
         3, -1.2583898E+03,  3.2151228E-01,  1.4913069E-05,  8.1540014E-01,  2.5791680E-05
         3, -1.3842287E+03,  3.1972624E-01,  1.3517325E-05,  8.1087051E-01,  2.1072809E-05
         3, -1.5226516E+03,  3.1794571E-01,  1.2249035E-05,  8.0635484E-01,  1.7212689E-05
         3, -1.6749168E+03,  3.1617111E-01,  1.1097132E-05,  8.0185420E-01,  1.4056243E-05
         3, -1.8424085E+03,  3.1440281E-01,  1.0051405E-05,  7.9736955E-01,  1.1476089E-05
         3, -2.0266493E+03,  3.1264116E-01,  9.1024551E-06,  7.9290174E-01,  9.3676687E-06
         3, -2.2293142E+03,  3.1088644E-01,  8.2416450E-06,  7.8845154E-01,  7.6452252E-06
         3, -2.4522457E+03,  3.0913893E-01,  7.4610503E-06,  7.8401961E-01,  6.2384623E-06
         3, -2.6974702E+03,  3.0739886E-01,  6.7534114E-06,  7.7960655E-01,  5.0897923E-06
         3, -2.9672172E+03,  3.0566644E-01,  6.1120869E-06,  7.7521289E-01,  4.1520625E-06
         3, -3.2639390E+03,  3.0394185E-01,  5.5310075E-06,  7.7083908E-01,  3.3866830E-06
         3, -3.5903329E+03,  3.0222525E-01,  5.0046331E-06,  7.6648553E-01,  2.7620854E-06
         3, -3.9493662E+03,  3.0051677E-01,  4.5279115E-06,  7.6215260E-01,  2.2524547E-06
         3, -4.3443028E+03,  2.9881654E-01,  4.0962390E-06,  7.5784057E-01,  1.8366889E-06
         3, -4.7787331E+03,  2.9712465E-01,  3.7054244E-06,  7.5354972E-01,  1.4975434E-06
         3, -5.2566064E+03,  2.9544120E-01,  3.3516544E-06,  7.4928025E-01,  1.2209305E-06
         3, -5.7822670E+03,  2.9376626E-01,  3.0314616E-06,  7.4503237E-01,  9.9534400E-07
         3, -6.3604937E+03,  2.9209989E-01,  2.7416953E-06,  7.4080622E-01,  8.1138881E-07
         3, -6.9965431E+03,  2.9044214E-01,  2.4794939E-06,  7.3660192E-01,  6.6139498E-07
         3, -7.6961974E+03,  2.8879304E-01,  2.2422593E-06,  7.3241959E-01,  5.3910223E-07
         3, -8.4658171E+03,  2.8715264E-01,  2.0276340E-06,  7.2825929E-01,  4.3940173E-07
         3, -9.3123988E+03,  2.8552094E-01,  1.8334795E-06,  7.2412108E-01,  3.5812504E-07
         3, -1.0243639E+04,  2.8389797E-01,  1.6578567E-06,  7.2000500E-01,  2.9187144E-07
         3, -1.1268003E+04,  2.8228373E-01,  1.4990075E-06,  7.1591107E-01,  2.3786690E-07
         3, -1.2394803E+04,  2.8067824E-01,  1.3553388E-06,  7.1183930E-01,  1.9384889E-07
         3, -1.3634283E+04,  2.7908147E-01,  1.2254071E-06,  7.0778968E-01,  1.5797224E-07
         3, -1.4997711E+04,  2.7749343E-01,  1.1079049E-06,  7.0376220E-01,  1.2873229E-07
         3, -1.6497483E+04,  2.7591411E-01,  1.0016480E-06,  6.9975682E-01,  1.0490219E-07
         3, -1.8147231E+04,  2.7434349E-01,  9.0556427E-07,  6.9577350E-01,  8.5481637E-08
         3, -1.9961954E+04,  2.7278155E-01,  8.1868287E-07,  6.9181220E-01,  6.9655144E-08
         3, -2.1958149E+04,  2.7122827E-01,  7.4012514E-07,  6.8787286E-01,  5.6757909E-08
         3, -2.4153964E+04,  2.6968362E-01,  6.6909579E-07,  6.8395542E-01,  4.6248016E-08
         3, -2.6569361E+04,  2.6814758E-01,  6.0487515E-07,  6.8005981E-01,  3.7683738E-08
         3, -2.9226297E+04,  2.6662012E-01,  5.4681200E-07,  6.7618596E-01,  3.0705032E-08
         3, -3.2148926E+04,  2.6510121E-01,  4.9431714E-07,  6.7233379E-01,  2.5018446E-08
         3, -3.5363819E+04,  2.6359082E-01,  4.4685754E-07,  6.6850322E-01,  2.0384816E-08
         3, -3.8900201E+04,  2.6208891E-01,  4.0395101E-07,  6.6469416E-01,  1.6609224E-08
         3, -4.2790221E+04,  2.6059544E-01,  3.6516140E-07,  6.6090652E-01,  1.3532822E-08
         3, -4.7069243E+04,  2.5911039E-01,  3.3009422E-07,  6.5714021E-01,  1.1026157E-08
         3, -5.1776167E+04,  2.5763371E-01,  2.9839267E-07,  6.5339514E-01,  8.9837384E-09
         3, -5.6953784E+04,  2.5616536E-01,  2.6973410E-07,  6.4967121E-01,  7.3196010E-09
         3, -6.2649163E+04,  2.5470531E-01,  2.4382669E-07,  6.4596832E-01,  5.9636941E-09
         3, -6.8914079E+04,  2.5325352E-01,  2.2040659E-07,  6.4228637E-01,  4.8589360E-09
         3, -7.5805487E+04,  2.5180994E-01,  1.9923517E-07,  6.3862526E-01,  3.9588137E-09
         3, -8.3386035E+04,  2.5037454E-01,  1.8009670E-07,  6.3498489E-01,  3.2254269E-09
         3, -9.1724639E+04,  2.4894728E-01,  1.6279608E-07,  6.3136515E-01,  2.6278936E-09
         3, -1.0089710E+05,  2.4752811E-01,  1.4715695E-07,  6.2776593E-01,  2.1410505E-09
         3, -1.1098681E+05,  2.4611699E-01,  1.3301981E-07,  6.2418714E-01,  1.7443947E-09
         3, -1.2208549E+05,  2.4471388E-01,  1.2024050E-07,  6.2062866E-01,  1.4212205E-09
         3, -1.3429404E+05,  2.4331874E-01,  1.0868864E-07,  6.1709039E-01,  1.1579161E-09
         3, -1.4772345E+05,  2.4193153E-01,  9.8246397E-08,  6.1357222E-01,  9.4339107E-10
         3, -1.6249579E+05,  2.4055220E-01,  8.8807219E-08,  6.1007404E-01,  7.6860921E-10
         3, -1.7874537E+05,  2.3918071E-01,  8.0274784E-08,  6.0659576E-01,  6.2620802E-10
         3, -1.9661991E+05,  2.3781702E-01,  7.2562016E-08,  6.0313725E-01,  5.1018886E-10
         3, -2.1628190E+05,  2.3646109E-01,  6.5590194E-08,  5.9969842E-01,  4.1566425E-10
         3, -2.3791009E+05,  2.3511287E-01,  5.9288155E-08,  5.9627915E-01,  3.3865212E-10
         3, -2.6170110E+05,  2.3377232E-01,  5.3591566E-08,  5.9287934E-01,  2.7590808E-10
         3, -2.8787121E+05,  2.3243941E-01,  4.8442271E-08,  5.8949888E-01,  2.2478874E-10
         3, -3.1665833E+05,  2.3111408E-01,  4.3787701E-08,  5.8613767E-01,  1.8314045E-10
         3, -3.4832416E+05,  2.2979630E-01,  3.9580330E-08,  5.8279560E-01,  1.4920852E-10
         3, -3.8315658E+05,  2.2848603E-01,  3.5777199E-08,  5.7947255E-01,  1.2156333E-10
         3, -4.2147224E+05,  2.2718321E-01,  3.2339475E-08,  5.7616844E-01,  9.9040146E-11
         3, -4.6361946E+05,  2.2588782E-01,  2.9232052E-08,  5.7288314E-01,  8.0689990E-11
         3, -5.0998141E+05,  2.2459981E-01,  2.6423200E-08,  5.6961656E-01,  6.5739712E-11
         3, -5.6097955E+05,  2.2331913E-01,  2.3884232E-08,  5.6636859E-01,  5.3559400E-11
         3, -6.1707750E+05,  2.2204576E-01,  2.1589220E-08,  5.6313912E-01,  4.3635846E-11
         3, -6.7878525E+05,  2.2077963E-01,  1.9514725E-08,  5.5992806E-01,  3.5550925E-11
         3, -7.4666378E+05,  2.1952073E-01,  1.7639560E-08,  5.5673529E-01,  2.8963980E-11
         3, -8.2133016E+05,  2.1826899E-01,  1.5944574E-08,  5.5356072E-01,  2.3597469E-11
         3, -9.0346317E+05,  2.1702439E-01,  1.4412455E-08,  5.5040425E-01,  1.9225270E-11
         3, -9.9380949E+05,  2.1578689E-01,  1.3027554E-08,  5.4726576E-01,  1.5663160E-11
         3, -1.0931904E+06,  2.1455644E-01,  1.1775725E-08,  5.4414516E-01,  1.2761043E-11
         3, -1.2025095E+06,  2.1333300E-01,  1.0644184E-08,  5.4104235E-01,  1.0396637E-11
         3, -1.3227604E+06,  2.1211653E-01,  9.6213713E-09,  5.3795723E-01,  8.4703133E-12
         3, -1.4550365E+06,  2.1090700E-01,  8.6968404E-09,  5.3488969E-01,  6.9009041E-12
         3, -1.6005401E+06,  2.0970437E-01,  7.8611476E-09,  5.3183964E-01,  5.6222795E-12
         3, -1.7605941E+06,  2.0850859E-01,  7.1057567E-09,  5.2880697E-01,  4.5805625E-12
         3, -1.9366535E+06,  2.0731963E-01,  6.4229518E-09,  5.2579160E-01,  3.7318581E-12
         3, -2.1303189E+06,  2.0613744E-01,  5.8057580E-09,  5.2279342E-01,  3.0404046E-12
         3, -2.3433508E+06,  2.0496200E-01,  5.2478710E-09,  5.1981233E-01,  2.4770660E-12
         3, -2.5776859E+06,  2.0379326E-01,  4.7435919E-09,  5.1684823E-01,  2.0181049E-12
         3, -2.8354545E+06,  2.0263118E-01,  4.2877698E-09,  5.1390104E-01,  1.6441819E-12
         3, -3.1189999E+06,  2.0147573E-01,  3.8757482E-09,  5.1097065E-01,  1.3395408E-12
         3, -3.4308999E+06,  2.0032686E-01,  3.5033185E-09,  5.0805696E-01,  1.0913448E-12
         3, -3.7739899E+06,  1.9918455E-01,  3.1666762E-09,  5.0515989E-01,  8.8913561E-13
         3, -4.1513889E+06,  1.9804874E-01,  2.8623825E-09,  5.0227934E-01,  7.2439258E-13
         3, -4.5665278E+06,  1.9691942E-01,  2.5873289E-09,  4.9941521E-01,  5.9017384E-13
         3, -5.0231805E+06,  1.9579653E-01,  2.3387059E-09,  4.9656741E-01,  4.8082373E-13
         3, -5.5254986E+06,  1.9468005E-01,  2.1139735E-09,  4.9373585E-01,  3.9173449E-13
         3, -6.0780485E+06,  1.9356993E-01,  1.9108363E-09,  4.9092044E-01,  3.1915211E-13
         3, -6.6858533E+06,  1.9246614E-01,  1.7272189E-09,  4.8812108E-01,  2.6001811E-13
         3, -7.3544386E+06,  1.9136865E-01,  1.5612458E-09,  4.8533768E-01,  2.1184073E-13
         3, -8.0898825E+06,  1.9027741E-01,  1.4112214E-09,  4.8257015E-01,  1.7258988E-13
         3, -8.8988707E+06,  1.8919239E-01,  1.2756132E-09,  4.7981840E-01,  1.4061161E-13
         3, -9.7887578E+06,  1.8811357E-01,  1.1530360E-09,  4.7708234E-01,  1.1455842E-13
         3, -1.0000000E+07,  1.8787274E-01,  1.1272341E-09,  4.7647158E-01,  1.0941864E-13
         4,  0.0000000E+00,  4.2980000E-01,  4.4721360E-11,  1.0000000E+00,  5.0400000E+00
         4, -1.0000000E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.1000000E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.2100000E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
         4, -1.3310000E-07,  4.2980000E-01,  1.1270109E-04,  1.0000000E+00,  5.0400000E+00
