* Project:       Zegveld
* File content:  soil physical parameters
* File name:     SoilPhysParam.csv
* Model version: Swap 4.0.1
* Generated at:  2022-03-08 14:04:18
layer,head(cm),theta(cm3.cm3),C(cm-1),RelSat(-),k(cm.d-1)
         3, -7.2890484E-06,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999995E+00
         3, -8.0179532E-06,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999994E+00
         3, -8.8197485E-06,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999994E+00
         3, -9.7017234E-06,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999993E+00
         3, -1.0671896E-05,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999993E+00
         3, -1.1739085E-05,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999992E+00
         3, -1.2912994E-05,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999991E+00
         3, -1.4204293E-05,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999990E+00
         3, -1.5624723E-05,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999989E+00
         3, -1.7187195E-05,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999988E+00
         3, -1.8905914E-05,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999987E+00
         3, -2.0796506E-05,  9.0200000E-01,  2.0255062E-04,  1.0000000E+00,  1.6999985E+00
         3, -2.2876156E-05,  9.0200000E-01,  2.0255062E-04,  9.9999999E-01,  1.6999984E+00
         3, -2.5163772E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999982E+00
         3, -2.7680149E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999981E+00
         3, -3.0448164E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999979E+00
         3, -3.3492980E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999977E+00
         3, -3.6842278E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999974E+00
         3, -4.0526506E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999972E+00
         3, -4.4579157E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999969E+00
         3, -4.9037073E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999966E+00
         3, -5.3940780E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999962E+00
         3, -5.9334858E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999958E+00
         3, -6.5268344E-05,  9.0199999E-01,  2.0255062E-04,  9.9999999E-01,  1.6999954E+00
         3, -7.1795178E-05,  9.0199999E-01,  2.0255062E-04,  9.9999998E-01,  1.6999950E+00
         3, -7.8974696E-05,  9.0199998E-01,  2.0255062E-04,  9.9999998E-01,  1.6999945E+00
         3, -8.6872165E-05,  9.0199998E-01,  2.0255062E-04,  9.9999998E-01,  1.6999939E+00
         3, -9.5559382E-05,  9.0199998E-01,  2.0255062E-04,  9.9999998E-01,  1.6999933E+00
         3, -1.0511532E-04,  9.0199998E-01,  2.0255062E-04,  9.9999998E-01,  1.6999926E+00
         3, -1.1562685E-04,  9.0199998E-01,  2.0255062E-04,  9.9999997E-01,  1.6999919E+00
         3, -1.2718954E-04,  9.0199997E-01,  2.0255062E-04,  9.9999997E-01,  1.6999911E+00
         3, -1.3990849E-04,  9.0199997E-01,  2.0255062E-04,  9.9999997E-01,  1.6999902E+00
         3, -1.5389934E-04,  9.0199997E-01,  2.0255062E-04,  9.9999997E-01,  1.6999892E+00
         3, -1.6928927E-04,  9.0199997E-01,  2.0255062E-04,  9.9999996E-01,  1.6999881E+00
         3, -1.8621820E-04,  9.0199996E-01,  2.0255062E-04,  9.9999996E-01,  1.6999869E+00
         3, -2.0484002E-04,  9.0199996E-01,  2.0255062E-04,  9.9999995E-01,  1.6999856E+00
         3, -2.2532402E-04,  9.0199995E-01,  2.0255062E-04,  9.9999995E-01,  1.6999842E+00
         3, -2.4785643E-04,  9.0199995E-01,  2.0255062E-04,  9.9999994E-01,  1.6999826E+00
         3, -2.7264207E-04,  9.0199994E-01,  2.0255062E-04,  9.9999994E-01,  1.6999809E+00
         3, -2.9990628E-04,  9.0199994E-01,  2.0255062E-04,  9.9999993E-01,  1.6999790E+00
         3, -3.2989690E-04,  9.0199993E-01,  2.0255062E-04,  9.9999993E-01,  1.6999769E+00
         3, -3.6288659E-04,  9.0199993E-01,  2.0255062E-04,  9.9999992E-01,  1.6999746E+00
         3, -3.9917525E-04,  9.0199992E-01,  2.0255062E-04,  9.9999991E-01,  1.6999720E+00
         3, -4.3909278E-04,  9.0199991E-01,  2.0255062E-04,  9.9999990E-01,  1.6999692E+00
         3, -4.8300206E-04,  9.0199990E-01,  2.0255062E-04,  9.9999989E-01,  1.6999662E+00
         3, -5.3130226E-04,  9.0199989E-01,  2.0255062E-04,  9.9999988E-01,  1.6999628E+00
         3, -5.8443249E-04,  9.0199988E-01,  2.0255062E-04,  9.9999987E-01,  1.6999590E+00
         3, -6.4287574E-04,  9.0199987E-01,  2.0255062E-04,  9.9999986E-01,  1.6999549E+00
         3, -7.0716331E-04,  9.0199986E-01,  2.0255062E-04,  9.9999984E-01,  1.6999504E+00
         3, -7.7787964E-04,  9.0199984E-01,  2.0255062E-04,  9.9999983E-01,  1.6999455E+00
         3, -8.5566760E-04,  9.0199983E-01,  2.0255062E-04,  9.9999981E-01,  1.6999400E+00
         3, -9.4123437E-04,  9.0199981E-01,  2.0255062E-04,  9.9999979E-01,  1.6999340E+00
         3, -1.0353578E-03,  9.0199979E-01,  2.0255062E-04,  9.9999977E-01,  1.6999274E+00
         3, -1.1388936E-03,  9.0199977E-01,  2.0255062E-04,  9.9999974E-01,  1.6999202E+00
         3, -1.2527829E-03,  9.0199975E-01,  2.0255062E-04,  9.9999972E-01,  1.6999122E+00
         3, -1.3780612E-03,  9.0199972E-01,  2.0255062E-04,  9.9999969E-01,  1.6999034E+00
         3, -1.5158674E-03,  9.0199969E-01,  2.0255062E-04,  9.9999966E-01,  1.6998938E+00
         3, -1.6674541E-03,  9.0199966E-01,  2.0255062E-04,  9.9999963E-01,  1.6998831E+00
         3, -1.8341995E-03,  9.0199963E-01,  2.0255062E-04,  9.9999959E-01,  1.6998715E+00
         3, -2.0176195E-03,  9.0199959E-01,  2.0255062E-04,  9.9999955E-01,  1.6998586E+00
         3, -2.2193814E-03,  9.0199955E-01,  2.0255062E-04,  9.9999950E-01,  1.6998445E+00
         3, -2.4413195E-03,  9.0199951E-01,  2.0255062E-04,  9.9999945E-01,  1.6998289E+00
         3, -2.6854515E-03,  9.0199946E-01,  2.0255062E-04,  9.9999940E-01,  1.6998118E+00
         3, -2.9539966E-03,  9.0199940E-01,  2.0255062E-04,  9.9999934E-01,  1.6997930E+00
         3, -3.2493963E-03,  9.0199934E-01,  2.0255062E-04,  9.9999927E-01,  1.6997723E+00
         3, -3.5743359E-03,  9.0199928E-01,  2.0255062E-04,  9.9999920E-01,  1.6997495E+00
         3, -3.9317695E-03,  9.0199920E-01,  2.0255062E-04,  9.9999912E-01,  1.6997245E+00
         3, -4.3249465E-03,  9.0199912E-01,  2.0255062E-04,  9.9999903E-01,  1.6996969E+00
         3, -4.7574411E-03,  9.0199904E-01,  2.0255062E-04,  9.9999893E-01,  1.6996666E+00
         3, -5.2331852E-03,  9.0199894E-01,  2.0255062E-04,  9.9999882E-01,  1.6996333E+00
         3, -5.7565038E-03,  9.0199883E-01,  2.0255062E-04,  9.9999871E-01,  1.6995966E+00
         3, -6.3321541E-03,  9.0199872E-01,  2.0255062E-04,  9.9999858E-01,  1.6995562E+00
         3, -6.9653696E-03,  9.0199859E-01,  2.0255062E-04,  9.9999844E-01,  1.6995119E+00
         3, -7.6619065E-03,  9.0199845E-01,  2.0255062E-04,  9.9999828E-01,  1.6994631E+00
         3, -8.4280972E-03,  9.0199829E-01,  2.0255062E-04,  9.9999811E-01,  1.6994094E+00
         3, -9.2709069E-03,  9.0199812E-01,  2.0255062E-04,  9.9999792E-01,  1.6993503E+00
         3, -1.0197998E-02,  9.0199792E-01,  2.7511529E-04,  9.9999769E-01,  1.6992804E+00
         3, -1.1217797E-02,  9.0199763E-01,  2.8441998E-04,  9.9999738E-01,  1.6991817E+00
         3, -1.2339577E-02,  9.0199731E-01,  2.9403931E-04,  9.9999702E-01,  1.6990694E+00
         3, -1.3573535E-02,  9.0199694E-01,  3.0398390E-04,  9.9999661E-01,  1.6989417E+00
         3, -1.4930888E-02,  9.0199652E-01,  3.1426473E-04,  9.9999614E-01,  1.6987965E+00
         3, -1.6423977E-02,  9.0199604E-01,  3.2489316E-04,  9.9999561E-01,  1.6986314E+00
         3, -1.8066375E-02,  9.0199550E-01,  3.3588093E-04,  9.9999501E-01,  1.6984437E+00
         3, -1.9873012E-02,  9.0199488E-01,  3.4724016E-04,  9.9999433E-01,  1.6982301E+00
         3, -2.1860313E-02,  9.0199418E-01,  3.5898339E-04,  9.9999355E-01,  1.6979873E+00
         3, -2.4046345E-02,  9.0199338E-01,  3.7112356E-04,  9.9999267E-01,  1.6977111E+00
         3, -2.6450979E-02,  9.0199248E-01,  3.8367407E-04,  9.9999166E-01,  1.6973971E+00
         3, -2.9096077E-02,  9.0199144E-01,  3.9664874E-04,  9.9999052E-01,  1.6970400E+00
         3, -3.2005685E-02,  9.0199027E-01,  4.1006186E-04,  9.9998921E-01,  1.6966339E+00
         3, -3.5206253E-02,  9.0198894E-01,  4.2392819E-04,  9.9998773E-01,  1.6961720E+00
         3, -3.8726879E-02,  9.0198742E-01,  4.3826298E-04,  9.9998605E-01,  1.6956468E+00
         3, -4.2599567E-02,  9.0198569E-01,  4.5308198E-04,  9.9998414E-01,  1.6950496E+00
         3, -4.6859523E-02,  9.0198373E-01,  4.6840146E-04,  9.9998196E-01,  1.6943704E+00
         3, -5.1545476E-02,  9.0198150E-01,  4.8423821E-04,  9.9997949E-01,  1.6935980E+00
         3, -5.6700023E-02,  9.0197896E-01,  5.0060958E-04,  9.9997667E-01,  1.6927197E+00
         3, -6.2370026E-02,  9.0197607E-01,  5.1753347E-04,  9.9997347E-01,  1.6917209E+00
         3, -6.8607028E-02,  9.0197279E-01,  5.3502835E-04,  9.9996983E-01,  1.6905850E+00
         3, -7.5467731E-02,  9.0196905E-01,  5.5311330E-04,  9.9996569E-01,  1.6892933E+00
         3, -8.3014504E-02,  9.0196481E-01,  5.7180796E-04,  9.9996099E-01,  1.6878244E+00
         3, -9.1315954E-02,  9.0195998E-01,  5.9113264E-04,  9.9995563E-01,  1.6861541E+00
         3, -1.0044755E-01,  9.0195449E-01,  6.1110822E-04,  9.9994955E-01,  1.6842546E+00
         3, -1.1049230E-01,  9.0194825E-01,  6.3175625E-04,  9.9994262E-01,  1.6820945E+00
         3, -1.2154154E-01,  9.0194115E-01,  6.5309891E-04,  9.9993475E-01,  1.6796382E+00
         3, -1.3369569E-01,  9.0193307E-01,  6.7515905E-04,  9.9992580E-01,  1.6768450E+00
         3, -1.4706526E-01,  9.0192389E-01,  6.9796016E-04,  9.9991563E-01,  1.6736686E+00
         3, -1.6177178E-01,  9.0191345E-01,  7.2152639E-04,  9.9990405E-01,  1.6700567E+00
         3, -1.7794896E-01,  9.0190158E-01,  7.4588257E-04,  9.9989089E-01,  1.6659494E+00
         3, -1.9574386E-01,  9.0188808E-01,  7.7105415E-04,  9.9987592E-01,  1.6612789E+00
         3, -2.1531824E-01,  9.0187273E-01,  7.9706724E-04,  9.9985891E-01,  1.6559680E+00
         3, -2.3685007E-01,  9.0185528E-01,  8.2394859E-04,  9.9983956E-01,  1.6499290E+00
         3, -2.6053508E-01,  9.0183543E-01,  8.5172552E-04,  9.9981755E-01,  1.6430620E+00
         3, -2.8658858E-01,  9.0181286E-01,  8.8042594E-04,  9.9979253E-01,  1.6352538E+00
         3, -3.1524744E-01,  9.0178720E-01,  9.1007828E-04,  9.9976408E-01,  1.6263754E+00
         3, -3.4677219E-01,  9.0175802E-01,  9.4071144E-04,  9.9973173E-01,  1.6162803E+00
         3, -3.8144940E-01,  9.0172485E-01,  9.7235474E-04,  9.9969495E-01,  1.6048021E+00
         3, -4.1959434E-01,  9.0168713E-01,  1.0050378E-03,  9.9965314E-01,  1.5917515E+00
         3, -4.6155378E-01,  9.0164424E-01,  1.0387904E-03,  9.9960559E-01,  1.5769135E+00
         3, -5.0770916E-01,  9.0159548E-01,  1.0736426E-03,  9.9955153E-01,  1.5600439E+00
         3, -5.5848007E-01,  9.0154005E-01,  1.1096240E-03,  9.9949008E-01,  1.5408650E+00
         3, -6.1432808E-01,  9.0147703E-01,  1.1467644E-03,  9.9942021E-01,  1.5190617E+00
         3, -6.7576089E-01,  9.0140539E-01,  1.1850927E-03,  9.9934079E-01,  1.4942759E+00
         3, -7.4333698E-01,  9.0132396E-01,  1.2246372E-03,  9.9925051E-01,  1.4661009E+00
         3, -8.1767067E-01,  9.0123139E-01,  1.2654253E-03,  9.9914789E-01,  1.4340753E+00
         3, -8.9943774E-01,  9.0112619E-01,  1.3074824E-03,  9.9903125E-01,  1.3976750E+00
         3, -9.8938151E-01,  9.0100662E-01,  1.3508326E-03,  9.9889869E-01,  1.3563056E+00
         3, -1.0883197E+00,  9.0087073E-01,  1.3954969E-03,  9.9874804E-01,  1.3092924E+00
         3, -1.1971516E+00,  9.0071633E-01,  1.4414937E-03,  9.9857686E-01,  1.2558708E+00
         3, -1.3168668E+00,  9.0054089E-01,  1.4888372E-03,  9.9838237E-01,  1.1951735E+00
         3, -1.4485535E+00,  9.0034159E-01,  1.5375369E-03,  9.9816141E-01,  1.1262181E+00
         3, -1.5934088E+00,  9.0011520E-01,  1.5875969E-03,  9.9791043E-01,  1.0478919E+00
         3, -1.7527497E+00,  8.9985809E-01,  1.6390139E-03,  9.9762538E-01,  9.5893516E-01
         3, -1.9280247E+00,  8.9956614E-01,  1.6917766E-03,  9.9730170E-01,  8.5792322E-01
         3, -2.1208271E+00,  8.9923468E-01,  1.7458639E-03,  9.9693424E-01,  8.0120647E-01
         3, -2.3329099E+00,  8.9885847E-01,  1.8012427E-03,  9.9651715E-01,  7.7766639E-01
         3, -2.5662008E+00,  8.9843157E-01,  1.8578665E-03,  9.9604387E-01,  7.5382697E-01
         3, -2.8228209E+00,  8.9794729E-01,  1.9156726E-03,  9.9550698E-01,  7.2971264E-01
         3, -3.1051030E+00,  8.9739811E-01,  1.9745796E-03,  9.9489813E-01,  7.0535066E-01
         3, -3.4156133E+00,  8.9677556E-01,  2.0344844E-03,  9.9420794E-01,  6.8077121E-01
         3, -3.7571747E+00,  8.9607014E-01,  2.0952586E-03,  9.9342587E-01,  6.5600747E-01
         3, -4.1328921E+00,  8.9527120E-01,  2.1567454E-03,  9.9254013E-01,  6.3109573E-01
         3, -4.5461813E+00,  8.9436684E-01,  2.2187553E-03,  9.9153751E-01,  6.0607544E-01
         3, -5.0007995E+00,  8.9334377E-01,  2.2810617E-03,  9.9040329E-01,  5.8098918E-01
         3, -5.5008794E+00,  8.9218722E-01,  2.3433964E-03,  9.8912108E-01,  5.5588270E-01
         3, -6.0509674E+00,  8.9088078E-01,  2.4054453E-03,  9.8767271E-01,  5.3080481E-01
         3, -6.6560641E+00,  8.8940634E-01,  2.4668433E-03,  9.8603807E-01,  5.0580724E-01
         3, -7.3216705E+00,  8.8774393E-01,  2.5271701E-03,  9.8419504E-01,  4.8094450E-01
         3, -8.0538375E+00,  8.8587165E-01,  2.5859461E-03,  9.8211934E-01,  4.5627358E-01
         3, -8.8592213E+00,  8.8376562E-01,  2.6426292E-03,  9.7978450E-01,  4.3185362E-01
         3, -9.7451434E+00,  8.8139994E-01,  2.6966129E-03,  9.7716180E-01,  4.0774549E-01
         3, -1.0719658E+01,  8.7874670E-01,  2.7472263E-03,  9.7422029E-01,  3.8401131E-01
         3, -1.1791624E+01,  8.7577604E-01,  2.7937356E-03,  9.7092687E-01,  3.6071382E-01
         3, -1.2970786E+01,  8.7245633E-01,  2.8353498E-03,  9.6724648E-01,  3.3791573E-01
         3, -1.4267864E+01,  8.6875435E-01,  2.8712292E-03,  9.6314229E-01,  3.1567891E-01
         3, -1.5694651E+01,  8.6463567E-01,  2.9004984E-03,  9.5857613E-01,  2.9406363E-01
         3, -1.7264116E+01,  8.6006504E-01,  2.9222638E-03,  9.5350892E-01,  2.7312761E-01
         3, -1.8990528E+01,  8.5500702E-01,  2.9356370E-03,  9.4790135E-01,  2.5292512E-01
         3, -2.0889580E+01,  8.4942658E-01,  2.9397623E-03,  9.4171461E-01,  2.3350603E-01
         3, -2.2978538E+01,  8.4329000E-01,  2.9338496E-03,  9.3491131E-01,  2.1491495E-01
         3, -2.5276392E+01,  8.3656575E-01,  2.9172106E-03,  9.2745649E-01,  1.9719029E-01
         3, -2.7804032E+01,  8.2922551E-01,  2.8892967E-03,  9.1931875E-01,  1.8036357E-01
         3, -3.0584435E+01,  8.2124525E-01,  2.8497374E-03,  9.1047145E-01,  1.6445875E-01
         3, -3.3642878E+01,  8.1260627E-01,  2.7983749E-03,  9.0089387E-01,  1.4949177E-01
         3, -3.7007166E+01,  8.0329628E-01,  2.7352928E-03,  8.9057237E-01,  1.3547027E-01
         3, -4.0707883E+01,  7.9331027E-01,  2.6608359E-03,  8.7950141E-01,  1.2239354E-01
         3, -4.4778671E+01,  7.8265126E-01,  2.5756175E-03,  8.6768432E-01,  1.1025264E-01
         3, -4.9256538E+01,  7.7133081E-01,  2.4805129E-03,  8.5513393E-01,  9.9030851E-02
         3, -5.4182192E+01,  7.5936921E-01,  2.3766387E-03,  8.4187273E-01,  8.8704174E-02
         3, -5.9600411E+01,  7.4679539E-01,  2.2653170E-03,  8.2793281E-01,  7.9242150E-02
         3, -6.5560452E+01,  7.3364651E-01,  2.1480289E-03,  8.1335533E-01,  7.0608738E-02
         3, -7.2116497E+01,  7.1996716E-01,  2.0263578E-03,  7.9818975E-01,  6.2763319E-02
         3, -7.9328147E+01,  7.0580840E-01,  1.9019299E-03,  7.8249268E-01,  5.5661744E-02
         3, -8.7260962E+01,  6.9122650E-01,  1.7763533E-03,  7.6632650E-01,  4.9257389E-02
         3, -9.5987058E+01,  6.7628158E-01,  1.6511619E-03,  7.4975785E-01,  4.3502170E-02
         3, -1.0558576E+02,  6.6103614E-01,  1.5277684E-03,  7.3285603E-01,  3.8347484E-02
         3, -1.1614434E+02,  6.4555368E-01,  1.4074258E-03,  7.1569145E-01,  3.3745049E-02
         3, -1.2775877E+02,  6.2989733E-01,  1.2912029E-03,  6.9833406E-01,  2.9647632E-02
         3, -1.4053465E+02,  6.1412862E-01,  1.1799705E-03,  6.8085212E-01,  2.6009633E-02
         3, -1.5458812E+02,  5.9830649E-01,  1.0743992E-03,  6.6331097E-01,  2.2787561E-02
         3, -1.7004693E+02,  5.8248646E-01,  9.7496633E-04,  6.4577213E-01,  1.9940369E-02
         3, -1.8705162E+02,  5.6671996E-01,  8.8197025E-04,  6.2829264E-01,  1.7429683E-02
         3, -2.0575678E+02,  5.5105394E-01,  7.9555008E-04,  6.1092454E-01,  1.5219936E-02
         3, -2.2633246E+02,  5.3553062E-01,  7.1570786E-04,  5.9371466E-01,  1.3278404E-02
         3, -2.4896571E+02,  5.2018741E-01,  6.4233212E-04,  5.7670445E-01,  1.1575191E-02
         3, -2.7386228E+02,  5.0505697E-01,  5.7522100E-04,  5.5993012E-01,  1.0083141E-02
         3, -3.0124851E+02,  4.9016734E-01,  5.1410398E-04,  5.4342277E-01,  8.7777250E-03
         3, -3.3137336E+02,  4.7554221E-01,  4.5866135E-04,  5.2720866E-01,  7.6368927E-03
         3, -3.6451069E+02,  4.6120119E-01,  4.0854123E-04,  5.1130953E-01,  6.6409045E-03
         3, -4.0096176E+02,  4.4716017E-01,  3.6337385E-04,  4.9574299E-01,  5.7721583E-03
         3, -4.4105794E+02,  4.3343162E-01,  3.2278317E-04,  4.8052286E-01,  5.0150103E-03
         3, -4.8516373E+02,  4.2002497E-01,  2.8639613E-04,  4.6565961E-01,  4.3555995E-03
         3, -5.3368010E+02,  4.0694693E-01,  2.5384965E-04,  4.5116068E-01,  3.7816765E-03
         3, -5.8704811E+02,  3.9420185E-01,  2.2479572E-04,  4.3703088E-01,  3.2824419E-03
         3, -6.4575293E+02,  3.8179198E-01,  1.9890497E-04,  4.2327271E-01,  2.8483948E-03
         3, -7.1032822E+02,  3.6971779E-01,  1.7586886E-04,  4.0988669E-01,  2.4711917E-03
         3, -7.8136104E+02,  3.5797822E-01,  1.5540088E-04,  3.9687164E-01,  2.1435175E-03
         3, -8.5949714E+02,  3.4657088E-01,  1.3723692E-04,  3.8422493E-01,  1.8589682E-03
         3, -9.4544686E+02,  3.3549233E-01,  1.2113502E-04,  3.7194271E-01,  1.6119446E-03
         3, -1.0399915E+03,  3.2473817E-01,  1.0687472E-04,  3.6002014E-01,  1.3975563E-03
         3, -1.1439907E+03,  3.1430328E-01,  9.4256035E-05,  3.4845153E-01,  1.2115365E-03
         3, -1.2583898E+03,  3.0418195E-01,  8.3098318E-05,  3.3723055E-01,  1.0501657E-03
         3, -1.3842287E+03,  2.9436796E-01,  7.3238908E-05,  3.2635029E-01,  9.1020406E-04
         3, -1.5226516E+03,  2.8485473E-01,  6.4531792E-05,  3.1580347E-01,  7.8883120E-04
         3, -1.6749168E+03,  2.7563538E-01,  5.6846233E-05,  3.0558246E-01,  6.8359364E-04
         3, -1.8424085E+03,  2.6670286E-01,  5.0065441E-05,  2.9567945E-01,  5.9235807E-04
         3, -2.0266493E+03,  2.5804995E-01,  4.4085284E-05,  2.8608642E-01,  5.1327046E-04
         3, -2.2293142E+03,  2.4966937E-01,  3.8813077E-05,  2.7679531E-01,  4.4472014E-04
         3, -2.4522457E+03,  2.4155379E-01,  3.4166445E-05,  2.6779799E-01,  3.8530838E-04
         3, -2.6974702E+03,  2.3369590E-01,  3.0072274E-05,  2.5908637E-01,  3.3382089E-04
         3, -2.9672172E+03,  2.2608843E-01,  2.6465745E-05,  2.5065236E-01,  2.8920377E-04
         3, -3.2639390E+03,  2.1872417E-01,  2.3289445E-05,  2.4248799E-01,  2.5054257E-04
         3, -3.5903329E+03,  2.1159601E-01,  2.0492571E-05,  2.3458537E-01,  2.1704400E-04
         3, -3.9493662E+03,  2.0469693E-01,  1.8030201E-05,  2.2693673E-01,  1.8802002E-04
         3, -4.3443028E+03,  1.9802006E-01,  1.5862640E-05,  2.1953444E-01,  1.6287395E-04
         3, -4.7787331E+03,  1.9155865E-01,  1.3954834E-05,  2.1237101E-01,  1.4108845E-04
         3, -5.2566064E+03,  1.8530610E-01,  1.2275841E-05,  2.0543913E-01,  1.2221500E-04
         3, -5.7822670E+03,  1.7925594E-01,  1.0798363E-05,  1.9873164E-01,  1.0586481E-04
         3, -6.3604937E+03,  1.7340188E-01,  9.4983266E-06,  1.9224155E-01,  9.1700870E-05
         3, -6.9965431E+03,  1.6773777E-01,  8.3545076E-06,  1.8596205E-01,  7.9431119E-05
         3, -7.6961974E+03,  1.6225764E-01,  7.3482016E-06,  1.7988652E-01,  6.8802442E-05
         3, -8.4658171E+03,  1.5695566E-01,  6.4629285E-06,  1.7400850E-01,  5.9595497E-05
         3, -9.3123988E+03,  1.5182618E-01,  5.6841711E-06,  1.6832171E-01,  5.1620227E-05
         3, -1.0243639E+04,  1.4686370E-01,  4.9991448E-06,  1.6282006E-01,  4.4711949E-05
         3, -1.1268003E+04,  1.4206287E-01,  4.3965921E-06,  1.5749764E-01,  3.8727982E-05
         3, -1.2394803E+04,  1.3741851E-01,  3.8666022E-06,  1.5234868E-01,  3.3544707E-05
         3, -1.3634283E+04,  1.3292559E-01,  3.4004512E-06,  1.4736761E-01,  2.9055025E-05
         3, -1.4997711E+04,  1.2857923E-01,  2.9904605E-06,  1.4254903E-01,  2.5166154E-05
         3, -1.6497483E+04,  1.2437470E-01,  2.6298728E-06,  1.3788769E-01,  2.1797717E-05
         3, -1.8147231E+04,  1.2030742E-01,  2.3127418E-06,  1.3337851E-01,  1.8880082E-05
         3, -1.9961954E+04,  1.1637293E-01,  2.0338354E-06,  1.2901656E-01,  1.6352932E-05
         3, -2.1958149E+04,  1.1256695E-01,  1.7885502E-06,  1.2479706E-01,  1.4164015E-05
         3, -2.4153964E+04,  1.0888528E-01,  1.5728365E-06,  1.2071539E-01,  1.2268071E-05
         3, -2.6569361E+04,  1.0532391E-01,  1.3831315E-06,  1.1676708E-01,  1.0625892E-05
         3, -2.9226297E+04,  1.0187891E-01,  1.2163011E-06,  1.1294779E-01,  9.2035177E-06
         3, -3.2148926E+04,  9.8546498E-02,  1.0695886E-06,  1.0925332E-01,  7.9715306E-06
         3, -3.5363819E+04,  9.5323011E-02,  9.4056908E-07,  1.0567961E-01,  6.9044495E-06
         3, -3.8900201E+04,  9.2204898E-02,  8.2710968E-07,  1.0222273E-01,  5.9802033E-06
         3, -4.2790221E+04,  8.9188726E-02,  7.2733445E-07,  9.8878853E-02,  5.1796741E-06
         3, -4.7069243E+04,  8.6271169E-02,  6.3959349E-07,  9.5644311E-02,  4.4863026E-06
         3, -5.1776167E+04,  8.3449010E-02,  5.6243570E-07,  9.2515532E-02,  3.8857458E-06
         3, -5.6953784E+04,  8.0719137E-02,  4.9458484E-07,  8.9489066E-02,  3.3655801E-06
         3, -6.2649163E+04,  7.8078537E-02,  4.3491854E-07,  8.6561571E-02,  2.9150448E-06
         3, -6.8914079E+04,  7.5524295E-02,  3.8244971E-07,  8.3729817E-02,  2.5248195E-06
         3, -7.5805487E+04,  7.3053590E-02,  3.3631027E-07,  8.0990676E-02,  2.1868311E-06
         3, -8.3386035E+04,  7.0663693E-02,  2.9573681E-07,  7.8341124E-02,  1.8940873E-06
         3, -9.1724639E+04,  6.8351965E-02,  2.6005796E-07,  7.5778232E-02,  1.6405316E-06
         3, -1.0089710E+05,  6.6115851E-02,  2.2868332E-07,  7.3299169E-02,  1.4209182E-06
         3, -1.1098681E+05,  6.3952879E-02,  2.0109370E-07,  7.0901196E-02,  1.2307035E-06
         3, -1.2208549E+05,  6.1860659E-02,  1.7683251E-07,  6.8581662E-02,  1.0659521E-06
         3, -1.3429404E+05,  5.9836878E-02,  1.5549824E-07,  6.6338002E-02,  9.2325547E-07
         3, -1.4772345E+05,  5.7879298E-02,  1.3673780E-07,  6.4167736E-02,  7.9966115E-07
         3, -1.6249579E+05,  5.5985755E-02,  1.2024069E-07,  6.2068465E-02,  6.9261204E-07
         3, -1.7874537E+05,  5.4154156E-02,  1.0573388E-07,  6.0037866E-02,  5.9989331E-07
         3, -1.9661991E+05,  5.2382473E-02,  9.2977248E-08,  5.8073695E-02,  5.1958661E-07
         3, -2.1628190E+05,  5.0668748E-02,  8.1759656E-08,  5.6173779E-02,  4.5003038E-07
         3, -2.3791009E+05,  4.9011086E-02,  7.1895431E-08,  5.4336016E-02,  3.8978550E-07
         3, -2.6170110E+05,  4.7407653E-02,  6.3221298E-08,  5.2558374E-02,  3.3760548E-07
         3, -2.8787121E+05,  4.5856675E-02,  5.5593680E-08,  5.0838886E-02,  2.9241071E-07
         3, -3.1665833E+05,  4.4356437E-02,  4.8886320E-08,  4.9175651E-02,  2.5326608E-07
         3, -3.4832416E+05,  4.2905278E-02,  4.2988194E-08,  4.7566827E-02,  2.1936167E-07
         3, -3.8315658E+05,  4.1501594E-02,  3.7801669E-08,  4.6010637E-02,  1.8999600E-07
         3, -4.2147224E+05,  4.0143832E-02,  3.3240893E-08,  4.4505357E-02,  1.6456147E-07
