"","swba.date","swba.das","swba.year","swba.doy","swba.dat"
"1","15-Aug-2012",1,"2012","228","2012_228"
"2","15-Aug-2012",1,"2012","228","2012_228"
"3","15-Aug-2012",1,"2012","228","2012_228"
"4","15-Aug-2012",1,"2012","228","2012_228"
"5","15-Aug-2012",1,"2012","228","2012_228"
"6","15-Aug-2012",1,"2012","228","2012_228"
"7","15-Aug-2012",1,"2012","228","2012_228"
"8","15-Aug-2012",1,"2012","228","2012_228"
"9","15-Aug-2012",1,"2012","228","2012_228"
"10","15-Aug-2012",1,"2012","228","2012_228"
"11","15-Aug-2012",1,"2012","228","2012_228"
"12","15-Aug-2012",1,"2012","228","2012_228"
"13","15-Aug-2012",1,"2012","228","2012_228"
"14","15-Aug-2012",1,"2012","228","2012_228"
"15","15-Aug-2012",1,"2012","228","2012_228"
"16","15-Aug-2012",1,"2012","228","2012_228"
"17","15-Aug-2012",1,"2012","228","2012_228"
"18","15-Aug-2012",1,"2012","228","2012_228"
"19","15-Aug-2012",1,"2012","228","2012_228"
"20","15-Aug-2012",1,"2012","228","2012_228"
"21","15-Aug-2012",1,"2012","228","2012_228"
"22","15-Aug-2012",1,"2012","228","2012_228"
"23","15-Aug-2012",1,"2012","228","2012_228"
"24","15-Aug-2012",1,"2012","228","2012_228"
"25","15-Aug-2012",1,"2012","228","2012_228"
"26","15-Aug-2012",1,"2012","228","2012_228"
"27","15-Aug-2012",1,"2012","228","2012_228"
"28","15-Aug-2012",1,"2012","228","2012_228"
"29","15-Aug-2012",1,"2012","228","2012_228"
"30","15-Aug-2012",1,"2012","228","2012_228"
"31","15-Aug-2012",1,"2012","228","2012_228"
"32","15-Aug-2012",1,"2012","228","2012_228"
"33","15-Aug-2012",1,"2012","228","2012_228"
"34","15-Aug-2012",1,"2012","228","2012_228"
"35","15-Aug-2012",1,"2012","228","2012_228"
"36","15-Aug-2012",1,"2012","228","2012_228"
"37","15-Aug-2012",1,"2012","228","2012_228"
"38","15-Aug-2012",1,"2012","228","2012_228"
"39","15-Aug-2012",1,"2012","228","2012_228"
"40","15-Aug-2012",1,"2012","228","2012_228"
"41","15-Aug-2012",1,"2012","228","2012_228"
"42","15-Aug-2012",1,"2012","228","2012_228"
"43","15-Aug-2012",1,"2012","228","2012_228"
"44","15-Aug-2012",1,"2012","228","2012_228"
"45","15-Aug-2012",1,"2012","228","2012_228"
"46","16-Aug-2012",2,"2012","229","2012_229"
"47","16-Aug-2012",2,"2012","229","2012_229"
"48","16-Aug-2012",2,"2012","229","2012_229"
"49","16-Aug-2012",2,"2012","229","2012_229"
"50","16-Aug-2012",2,"2012","229","2012_229"
"51","16-Aug-2012",2,"2012","229","2012_229"
"52","16-Aug-2012",2,"2012","229","2012_229"
"53","16-Aug-2012",2,"2012","229","2012_229"
"54","16-Aug-2012",2,"2012","229","2012_229"
"55","16-Aug-2012",2,"2012","229","2012_229"
"56","16-Aug-2012",2,"2012","229","2012_229"
"57","16-Aug-2012",2,"2012","229","2012_229"
"58","16-Aug-2012",2,"2012","229","2012_229"
"59","16-Aug-2012",2,"2012","229","2012_229"
"60","16-Aug-2012",2,"2012","229","2012_229"
"61","16-Aug-2012",2,"2012","229","2012_229"
"62","16-Aug-2012",2,"2012","229","2012_229"
"63","16-Aug-2012",2,"2012","229","2012_229"
"64","16-Aug-2012",2,"2012","229","2012_229"
"65","16-Aug-2012",2,"2012","229","2012_229"
"66","16-Aug-2012",2,"2012","229","2012_229"
"67","16-Aug-2012",2,"2012","229","2012_229"
"68","16-Aug-2012",2,"2012","229","2012_229"
"69","16-Aug-2012",2,"2012","229","2012_229"
"70","16-Aug-2012",2,"2012","229","2012_229"
"71","16-Aug-2012",2,"2012","229","2012_229"
"72","16-Aug-2012",2,"2012","229","2012_229"
"73","16-Aug-2012",2,"2012","229","2012_229"
"74","16-Aug-2012",2,"2012","229","2012_229"
"75","16-Aug-2012",2,"2012","229","2012_229"
"76","16-Aug-2012",2,"2012","229","2012_229"
"77","16-Aug-2012",2,"2012","229","2012_229"
"78","16-Aug-2012",2,"2012","229","2012_229"
"79","16-Aug-2012",2,"2012","229","2012_229"
"80","16-Aug-2012",2,"2012","229","2012_229"
"81","16-Aug-2012",2,"2012","229","2012_229"
"82","16-Aug-2012",2,"2012","229","2012_229"
"83","16-Aug-2012",2,"2012","229","2012_229"
"84","16-Aug-2012",2,"2012","229","2012_229"
"85","16-Aug-2012",2,"2012","229","2012_229"
"86","16-Aug-2012",2,"2012","229","2012_229"
"87","16-Aug-2012",2,"2012","229","2012_229"
"88","16-Aug-2012",2,"2012","229","2012_229"
"89","16-Aug-2012",2,"2012","229","2012_229"
"90","16-Aug-2012",2,"2012","229","2012_229"
"91","17-Aug-2012",3,"2012","230","2012_230"
"92","17-Aug-2012",3,"2012","230","2012_230"
"93","17-Aug-2012",3,"2012","230","2012_230"
"94","17-Aug-2012",3,"2012","230","2012_230"
"95","17-Aug-2012",3,"2012","230","2012_230"
"96","17-Aug-2012",3,"2012","230","2012_230"
"97","17-Aug-2012",3,"2012","230","2012_230"
"98","17-Aug-2012",3,"2012","230","2012_230"
"99","17-Aug-2012",3,"2012","230","2012_230"
"100","17-Aug-2012",3,"2012","230","2012_230"
"101","17-Aug-2012",3,"2012","230","2012_230"
"102","17-Aug-2012",3,"2012","230","2012_230"
"103","17-Aug-2012",3,"2012","230","2012_230"
"104","17-Aug-2012",3,"2012","230","2012_230"
"105","17-Aug-2012",3,"2012","230","2012_230"
"106","17-Aug-2012",3,"2012","230","2012_230"
"107","17-Aug-2012",3,"2012","230","2012_230"
"108","17-Aug-2012",3,"2012","230","2012_230"
"109","17-Aug-2012",3,"2012","230","2012_230"
"110","17-Aug-2012",3,"2012","230","2012_230"
"111","17-Aug-2012",3,"2012","230","2012_230"
"112","17-Aug-2012",3,"2012","230","2012_230"
"113","17-Aug-2012",3,"2012","230","2012_230"
"114","17-Aug-2012",3,"2012","230","2012_230"
"115","17-Aug-2012",3,"2012","230","2012_230"
"116","17-Aug-2012",3,"2012","230","2012_230"
"117","17-Aug-2012",3,"2012","230","2012_230"
"118","17-Aug-2012",3,"2012","230","2012_230"
"119","17-Aug-2012",3,"2012","230","2012_230"
"120","17-Aug-2012",3,"2012","230","2012_230"
"121","17-Aug-2012",3,"2012","230","2012_230"
"122","17-Aug-2012",3,"2012","230","2012_230"
"123","17-Aug-2012",3,"2012","230","2012_230"
"124","17-Aug-2012",3,"2012","230","2012_230"
"125","17-Aug-2012",3,"2012","230","2012_230"
"126","17-Aug-2012",3,"2012","230","2012_230"
"127","17-Aug-2012",3,"2012","230","2012_230"
"128","17-Aug-2012",3,"2012","230","2012_230"
"129","17-Aug-2012",3,"2012","230","2012_230"
"130","17-Aug-2012",3,"2012","230","2012_230"
"131","17-Aug-2012",3,"2012","230","2012_230"
"132","17-Aug-2012",3,"2012","230","2012_230"
"133","17-Aug-2012",3,"2012","230","2012_230"
"134","17-Aug-2012",3,"2012","230","2012_230"
"135","17-Aug-2012",3,"2012","230","2012_230"
"136","18-Aug-2012",4,"2012","231","2012_231"
"137","18-Aug-2012",4,"2012","231","2012_231"
"138","18-Aug-2012",4,"2012","231","2012_231"
"139","18-Aug-2012",4,"2012","231","2012_231"
"140","18-Aug-2012",4,"2012","231","2012_231"
"141","18-Aug-2012",4,"2012","231","2012_231"
"142","18-Aug-2012",4,"2012","231","2012_231"
"143","18-Aug-2012",4,"2012","231","2012_231"
"144","18-Aug-2012",4,"2012","231","2012_231"
"145","18-Aug-2012",4,"2012","231","2012_231"
"146","18-Aug-2012",4,"2012","231","2012_231"
"147","18-Aug-2012",4,"2012","231","2012_231"
"148","18-Aug-2012",4,"2012","231","2012_231"
"149","18-Aug-2012",4,"2012","231","2012_231"
"150","18-Aug-2012",4,"2012","231","2012_231"
"151","18-Aug-2012",4,"2012","231","2012_231"
"152","18-Aug-2012",4,"2012","231","2012_231"
"153","18-Aug-2012",4,"2012","231","2012_231"
"154","18-Aug-2012",4,"2012","231","2012_231"
"155","18-Aug-2012",4,"2012","231","2012_231"
"156","18-Aug-2012",4,"2012","231","2012_231"
"157","18-Aug-2012",4,"2012","231","2012_231"
"158","18-Aug-2012",4,"2012","231","2012_231"
"159","18-Aug-2012",4,"2012","231","2012_231"
"160","18-Aug-2012",4,"2012","231","2012_231"
"161","18-Aug-2012",4,"2012","231","2012_231"
"162","18-Aug-2012",4,"2012","231","2012_231"
"163","18-Aug-2012",4,"2012","231","2012_231"
"164","18-Aug-2012",4,"2012","231","2012_231"
"165","18-Aug-2012",4,"2012","231","2012_231"
"166","18-Aug-2012",4,"2012","231","2012_231"
"167","18-Aug-2012",4,"2012","231","2012_231"
"168","18-Aug-2012",4,"2012","231","2012_231"
"169","18-Aug-2012",4,"2012","231","2012_231"
"170","18-Aug-2012",4,"2012","231","2012_231"
"171","18-Aug-2012",4,"2012","231","2012_231"
"172","18-Aug-2012",4,"2012","231","2012_231"
"173","18-Aug-2012",4,"2012","231","2012_231"
"174","18-Aug-2012",4,"2012","231","2012_231"
"175","18-Aug-2012",4,"2012","231","2012_231"
"176","18-Aug-2012",4,"2012","231","2012_231"
"177","18-Aug-2012",4,"2012","231","2012_231"
"178","18-Aug-2012",4,"2012","231","2012_231"
"179","18-Aug-2012",4,"2012","231","2012_231"
"180","18-Aug-2012",4,"2012","231","2012_231"
"181","19-Aug-2012",5,"2012","232","2012_232"
"182","19-Aug-2012",5,"2012","232","2012_232"
"183","19-Aug-2012",5,"2012","232","2012_232"
"184","19-Aug-2012",5,"2012","232","2012_232"
"185","19-Aug-2012",5,"2012","232","2012_232"
"186","19-Aug-2012",5,"2012","232","2012_232"
"187","19-Aug-2012",5,"2012","232","2012_232"
"188","19-Aug-2012",5,"2012","232","2012_232"
"189","19-Aug-2012",5,"2012","232","2012_232"
"190","19-Aug-2012",5,"2012","232","2012_232"
"191","19-Aug-2012",5,"2012","232","2012_232"
"192","19-Aug-2012",5,"2012","232","2012_232"
"193","19-Aug-2012",5,"2012","232","2012_232"
"194","19-Aug-2012",5,"2012","232","2012_232"
"195","19-Aug-2012",5,"2012","232","2012_232"
"196","19-Aug-2012",5,"2012","232","2012_232"
"197","19-Aug-2012",5,"2012","232","2012_232"
"198","19-Aug-2012",5,"2012","232","2012_232"
"199","19-Aug-2012",5,"2012","232","2012_232"
"200","19-Aug-2012",5,"2012","232","2012_232"
"201","19-Aug-2012",5,"2012","232","2012_232"
"202","19-Aug-2012",5,"2012","232","2012_232"
"203","19-Aug-2012",5,"2012","232","2012_232"
"204","19-Aug-2012",5,"2012","232","2012_232"
"205","19-Aug-2012",5,"2012","232","2012_232"
"206","19-Aug-2012",5,"2012","232","2012_232"
"207","19-Aug-2012",5,"2012","232","2012_232"
"208","19-Aug-2012",5,"2012","232","2012_232"
"209","19-Aug-2012",5,"2012","232","2012_232"
"210","19-Aug-2012",5,"2012","232","2012_232"
"211","19-Aug-2012",5,"2012","232","2012_232"
"212","19-Aug-2012",5,"2012","232","2012_232"
"213","19-Aug-2012",5,"2012","232","2012_232"
"214","19-Aug-2012",5,"2012","232","2012_232"
"215","19-Aug-2012",5,"2012","232","2012_232"
"216","19-Aug-2012",5,"2012","232","2012_232"
"217","19-Aug-2012",5,"2012","232","2012_232"
"218","19-Aug-2012",5,"2012","232","2012_232"
"219","19-Aug-2012",5,"2012","232","2012_232"
"220","19-Aug-2012",5,"2012","232","2012_232"
"221","19-Aug-2012",5,"2012","232","2012_232"
"222","19-Aug-2012",5,"2012","232","2012_232"
"223","19-Aug-2012",5,"2012","232","2012_232"
"224","19-Aug-2012",5,"2012","232","2012_232"
"225","19-Aug-2012",5,"2012","232","2012_232"
"226","20-Aug-2012",6,"2012","233","2012_233"
"227","20-Aug-2012",6,"2012","233","2012_233"
"228","20-Aug-2012",6,"2012","233","2012_233"
"229","20-Aug-2012",6,"2012","233","2012_233"
"230","20-Aug-2012",6,"2012","233","2012_233"
"231","20-Aug-2012",6,"2012","233","2012_233"
"232","20-Aug-2012",6,"2012","233","2012_233"
"233","20-Aug-2012",6,"2012","233","2012_233"
"234","20-Aug-2012",6,"2012","233","2012_233"
"235","20-Aug-2012",6,"2012","233","2012_233"
"236","20-Aug-2012",6,"2012","233","2012_233"
"237","20-Aug-2012",6,"2012","233","2012_233"
"238","20-Aug-2012",6,"2012","233","2012_233"
"239","20-Aug-2012",6,"2012","233","2012_233"
"240","20-Aug-2012",6,"2012","233","2012_233"
"241","20-Aug-2012",6,"2012","233","2012_233"
"242","20-Aug-2012",6,"2012","233","2012_233"
"243","20-Aug-2012",6,"2012","233","2012_233"
"244","20-Aug-2012",6,"2012","233","2012_233"
"245","20-Aug-2012",6,"2012","233","2012_233"
"246","20-Aug-2012",6,"2012","233","2012_233"
"247","20-Aug-2012",6,"2012","233","2012_233"
"248","20-Aug-2012",6,"2012","233","2012_233"
"249","20-Aug-2012",6,"2012","233","2012_233"
"250","20-Aug-2012",6,"2012","233","2012_233"
"251","20-Aug-2012",6,"2012","233","2012_233"
"252","20-Aug-2012",6,"2012","233","2012_233"
"253","20-Aug-2012",6,"2012","233","2012_233"
"254","20-Aug-2012",6,"2012","233","2012_233"
"255","20-Aug-2012",6,"2012","233","2012_233"
"256","20-Aug-2012",6,"2012","233","2012_233"
"257","20-Aug-2012",6,"2012","233","2012_233"
"258","20-Aug-2012",6,"2012","233","2012_233"
"259","20-Aug-2012",6,"2012","233","2012_233"
"260","20-Aug-2012",6,"2012","233","2012_233"
"261","20-Aug-2012",6,"2012","233","2012_233"
"262","20-Aug-2012",6,"2012","233","2012_233"
"263","20-Aug-2012",6,"2012","233","2012_233"
"264","20-Aug-2012",6,"2012","233","2012_233"
"265","20-Aug-2012",6,"2012","233","2012_233"
"266","20-Aug-2012",6,"2012","233","2012_233"
"267","20-Aug-2012",6,"2012","233","2012_233"
"268","20-Aug-2012",6,"2012","233","2012_233"
"269","20-Aug-2012",6,"2012","233","2012_233"
"270","20-Aug-2012",6,"2012","233","2012_233"
"271","21-Aug-2012",7,"2012","234","2012_234"
"272","21-Aug-2012",7,"2012","234","2012_234"
"273","21-Aug-2012",7,"2012","234","2012_234"
"274","21-Aug-2012",7,"2012","234","2012_234"
"275","21-Aug-2012",7,"2012","234","2012_234"
"276","21-Aug-2012",7,"2012","234","2012_234"
"277","21-Aug-2012",7,"2012","234","2012_234"
"278","21-Aug-2012",7,"2012","234","2012_234"
"279","21-Aug-2012",7,"2012","234","2012_234"
"280","21-Aug-2012",7,"2012","234","2012_234"
"281","21-Aug-2012",7,"2012","234","2012_234"
"282","21-Aug-2012",7,"2012","234","2012_234"
"283","21-Aug-2012",7,"2012","234","2012_234"
"284","21-Aug-2012",7,"2012","234","2012_234"
"285","21-Aug-2012",7,"2012","234","2012_234"
"286","21-Aug-2012",7,"2012","234","2012_234"
"287","21-Aug-2012",7,"2012","234","2012_234"
"288","21-Aug-2012",7,"2012","234","2012_234"
"289","21-Aug-2012",7,"2012","234","2012_234"
"290","21-Aug-2012",7,"2012","234","2012_234"
"291","21-Aug-2012",7,"2012","234","2012_234"
"292","21-Aug-2012",7,"2012","234","2012_234"
"293","21-Aug-2012",7,"2012","234","2012_234"
"294","21-Aug-2012",7,"2012","234","2012_234"
"295","21-Aug-2012",7,"2012","234","2012_234"
"296","21-Aug-2012",7,"2012","234","2012_234"
"297","21-Aug-2012",7,"2012","234","2012_234"
"298","21-Aug-2012",7,"2012","234","2012_234"
"299","21-Aug-2012",7,"2012","234","2012_234"
"300","21-Aug-2012",7,"2012","234","2012_234"
"301","21-Aug-2012",7,"2012","234","2012_234"
"302","21-Aug-2012",7,"2012","234","2012_234"
"303","21-Aug-2012",7,"2012","234","2012_234"
"304","21-Aug-2012",7,"2012","234","2012_234"
"305","21-Aug-2012",7,"2012","234","2012_234"
"306","21-Aug-2012",7,"2012","234","2012_234"
"307","21-Aug-2012",7,"2012","234","2012_234"
"308","21-Aug-2012",7,"2012","234","2012_234"
"309","21-Aug-2012",7,"2012","234","2012_234"
"310","21-Aug-2012",7,"2012","234","2012_234"
"311","21-Aug-2012",7,"2012","234","2012_234"
"312","21-Aug-2012",7,"2012","234","2012_234"
"313","21-Aug-2012",7,"2012","234","2012_234"
"314","21-Aug-2012",7,"2012","234","2012_234"
"315","21-Aug-2012",7,"2012","234","2012_234"
"316","22-Aug-2012",8,"2012","235","2012_235"
"317","22-Aug-2012",8,"2012","235","2012_235"
"318","22-Aug-2012",8,"2012","235","2012_235"
"319","22-Aug-2012",8,"2012","235","2012_235"
"320","22-Aug-2012",8,"2012","235","2012_235"
"321","22-Aug-2012",8,"2012","235","2012_235"
"322","22-Aug-2012",8,"2012","235","2012_235"
"323","22-Aug-2012",8,"2012","235","2012_235"
"324","22-Aug-2012",8,"2012","235","2012_235"
"325","22-Aug-2012",8,"2012","235","2012_235"
"326","22-Aug-2012",8,"2012","235","2012_235"
"327","22-Aug-2012",8,"2012","235","2012_235"
"328","22-Aug-2012",8,"2012","235","2012_235"
"329","22-Aug-2012",8,"2012","235","2012_235"
"330","22-Aug-2012",8,"2012","235","2012_235"
"331","22-Aug-2012",8,"2012","235","2012_235"
"332","22-Aug-2012",8,"2012","235","2012_235"
"333","22-Aug-2012",8,"2012","235","2012_235"
"334","22-Aug-2012",8,"2012","235","2012_235"
"335","22-Aug-2012",8,"2012","235","2012_235"
"336","22-Aug-2012",8,"2012","235","2012_235"
"337","22-Aug-2012",8,"2012","235","2012_235"
"338","22-Aug-2012",8,"2012","235","2012_235"
"339","22-Aug-2012",8,"2012","235","2012_235"
"340","22-Aug-2012",8,"2012","235","2012_235"
"341","22-Aug-2012",8,"2012","235","2012_235"
"342","22-Aug-2012",8,"2012","235","2012_235"
"343","22-Aug-2012",8,"2012","235","2012_235"
"344","22-Aug-2012",8,"2012","235","2012_235"
"345","22-Aug-2012",8,"2012","235","2012_235"
"346","22-Aug-2012",8,"2012","235","2012_235"
"347","22-Aug-2012",8,"2012","235","2012_235"
"348","22-Aug-2012",8,"2012","235","2012_235"
"349","22-Aug-2012",8,"2012","235","2012_235"
"350","22-Aug-2012",8,"2012","235","2012_235"
"351","22-Aug-2012",8,"2012","235","2012_235"
"352","22-Aug-2012",8,"2012","235","2012_235"
"353","22-Aug-2012",8,"2012","235","2012_235"
"354","22-Aug-2012",8,"2012","235","2012_235"
"355","22-Aug-2012",8,"2012","235","2012_235"
"356","22-Aug-2012",8,"2012","235","2012_235"
"357","22-Aug-2012",8,"2012","235","2012_235"
"358","22-Aug-2012",8,"2012","235","2012_235"
"359","22-Aug-2012",8,"2012","235","2012_235"
"360","22-Aug-2012",8,"2012","235","2012_235"
"361","23-Aug-2012",9,"2012","236","2012_236"
"362","23-Aug-2012",9,"2012","236","2012_236"
"363","23-Aug-2012",9,"2012","236","2012_236"
"364","23-Aug-2012",9,"2012","236","2012_236"
"365","23-Aug-2012",9,"2012","236","2012_236"
"366","23-Aug-2012",9,"2012","236","2012_236"
"367","23-Aug-2012",9,"2012","236","2012_236"
"368","23-Aug-2012",9,"2012","236","2012_236"
"369","23-Aug-2012",9,"2012","236","2012_236"
"370","23-Aug-2012",9,"2012","236","2012_236"
"371","23-Aug-2012",9,"2012","236","2012_236"
"372","23-Aug-2012",9,"2012","236","2012_236"
"373","23-Aug-2012",9,"2012","236","2012_236"
"374","23-Aug-2012",9,"2012","236","2012_236"
"375","23-Aug-2012",9,"2012","236","2012_236"
"376","23-Aug-2012",9,"2012","236","2012_236"
"377","23-Aug-2012",9,"2012","236","2012_236"
"378","23-Aug-2012",9,"2012","236","2012_236"
"379","23-Aug-2012",9,"2012","236","2012_236"
"380","23-Aug-2012",9,"2012","236","2012_236"
"381","23-Aug-2012",9,"2012","236","2012_236"
"382","23-Aug-2012",9,"2012","236","2012_236"
"383","23-Aug-2012",9,"2012","236","2012_236"
"384","23-Aug-2012",9,"2012","236","2012_236"
"385","23-Aug-2012",9,"2012","236","2012_236"
"386","23-Aug-2012",9,"2012","236","2012_236"
"387","23-Aug-2012",9,"2012","236","2012_236"
"388","23-Aug-2012",9,"2012","236","2012_236"
"389","23-Aug-2012",9,"2012","236","2012_236"
"390","23-Aug-2012",9,"2012","236","2012_236"
"391","23-Aug-2012",9,"2012","236","2012_236"
"392","23-Aug-2012",9,"2012","236","2012_236"
"393","23-Aug-2012",9,"2012","236","2012_236"
"394","23-Aug-2012",9,"2012","236","2012_236"
"395","23-Aug-2012",9,"2012","236","2012_236"
"396","23-Aug-2012",9,"2012","236","2012_236"
"397","23-Aug-2012",9,"2012","236","2012_236"
"398","23-Aug-2012",9,"2012","236","2012_236"
"399","23-Aug-2012",9,"2012","236","2012_236"
"400","23-Aug-2012",9,"2012","236","2012_236"
"401","23-Aug-2012",9,"2012","236","2012_236"
"402","23-Aug-2012",9,"2012","236","2012_236"
"403","23-Aug-2012",9,"2012","236","2012_236"
"404","23-Aug-2012",9,"2012","236","2012_236"
"405","23-Aug-2012",9,"2012","236","2012_236"
"406","24-Aug-2012",10,"2012","237","2012_237"
"407","24-Aug-2012",10,"2012","237","2012_237"
"408","24-Aug-2012",10,"2012","237","2012_237"
"409","24-Aug-2012",10,"2012","237","2012_237"
"410","24-Aug-2012",10,"2012","237","2012_237"
"411","24-Aug-2012",10,"2012","237","2012_237"
"412","24-Aug-2012",10,"2012","237","2012_237"
"413","24-Aug-2012",10,"2012","237","2012_237"
"414","24-Aug-2012",10,"2012","237","2012_237"
"415","24-Aug-2012",10,"2012","237","2012_237"
"416","24-Aug-2012",10,"2012","237","2012_237"
"417","24-Aug-2012",10,"2012","237","2012_237"
"418","24-Aug-2012",10,"2012","237","2012_237"
"419","24-Aug-2012",10,"2012","237","2012_237"
"420","24-Aug-2012",10,"2012","237","2012_237"
"421","24-Aug-2012",10,"2012","237","2012_237"
"422","24-Aug-2012",10,"2012","237","2012_237"
"423","24-Aug-2012",10,"2012","237","2012_237"
"424","24-Aug-2012",10,"2012","237","2012_237"
"425","24-Aug-2012",10,"2012","237","2012_237"
"426","24-Aug-2012",10,"2012","237","2012_237"
"427","24-Aug-2012",10,"2012","237","2012_237"
"428","24-Aug-2012",10,"2012","237","2012_237"
"429","24-Aug-2012",10,"2012","237","2012_237"
"430","24-Aug-2012",10,"2012","237","2012_237"
"431","24-Aug-2012",10,"2012","237","2012_237"
"432","24-Aug-2012",10,"2012","237","2012_237"
"433","24-Aug-2012",10,"2012","237","2012_237"
"434","24-Aug-2012",10,"2012","237","2012_237"
"435","24-Aug-2012",10,"2012","237","2012_237"
"436","24-Aug-2012",10,"2012","237","2012_237"
"437","24-Aug-2012",10,"2012","237","2012_237"
"438","24-Aug-2012",10,"2012","237","2012_237"
"439","24-Aug-2012",10,"2012","237","2012_237"
"440","24-Aug-2012",10,"2012","237","2012_237"
"441","24-Aug-2012",10,"2012","237","2012_237"
"442","24-Aug-2012",10,"2012","237","2012_237"
"443","24-Aug-2012",10,"2012","237","2012_237"
"444","24-Aug-2012",10,"2012","237","2012_237"
"445","24-Aug-2012",10,"2012","237","2012_237"
"446","24-Aug-2012",10,"2012","237","2012_237"
"447","24-Aug-2012",10,"2012","237","2012_237"
"448","24-Aug-2012",10,"2012","237","2012_237"
"449","24-Aug-2012",10,"2012","237","2012_237"
"450","24-Aug-2012",10,"2012","237","2012_237"
"451","25-Aug-2012",11,"2012","238","2012_238"
"452","25-Aug-2012",11,"2012","238","2012_238"
"453","25-Aug-2012",11,"2012","238","2012_238"
"454","25-Aug-2012",11,"2012","238","2012_238"
"455","25-Aug-2012",11,"2012","238","2012_238"
"456","25-Aug-2012",11,"2012","238","2012_238"
"457","25-Aug-2012",11,"2012","238","2012_238"
"458","25-Aug-2012",11,"2012","238","2012_238"
"459","25-Aug-2012",11,"2012","238","2012_238"
"460","25-Aug-2012",11,"2012","238","2012_238"
"461","25-Aug-2012",11,"2012","238","2012_238"
"462","25-Aug-2012",11,"2012","238","2012_238"
"463","25-Aug-2012",11,"2012","238","2012_238"
"464","25-Aug-2012",11,"2012","238","2012_238"
"465","25-Aug-2012",11,"2012","238","2012_238"
"466","25-Aug-2012",11,"2012","238","2012_238"
"467","25-Aug-2012",11,"2012","238","2012_238"
"468","25-Aug-2012",11,"2012","238","2012_238"
"469","25-Aug-2012",11,"2012","238","2012_238"
"470","25-Aug-2012",11,"2012","238","2012_238"
"471","25-Aug-2012",11,"2012","238","2012_238"
"472","25-Aug-2012",11,"2012","238","2012_238"
"473","25-Aug-2012",11,"2012","238","2012_238"
"474","25-Aug-2012",11,"2012","238","2012_238"
"475","25-Aug-2012",11,"2012","238","2012_238"
"476","25-Aug-2012",11,"2012","238","2012_238"
"477","25-Aug-2012",11,"2012","238","2012_238"
"478","25-Aug-2012",11,"2012","238","2012_238"
"479","25-Aug-2012",11,"2012","238","2012_238"
"480","25-Aug-2012",11,"2012","238","2012_238"
"481","25-Aug-2012",11,"2012","238","2012_238"
"482","25-Aug-2012",11,"2012","238","2012_238"
"483","25-Aug-2012",11,"2012","238","2012_238"
"484","25-Aug-2012",11,"2012","238","2012_238"
"485","25-Aug-2012",11,"2012","238","2012_238"
"486","25-Aug-2012",11,"2012","238","2012_238"
"487","25-Aug-2012",11,"2012","238","2012_238"
"488","25-Aug-2012",11,"2012","238","2012_238"
"489","25-Aug-2012",11,"2012","238","2012_238"
"490","25-Aug-2012",11,"2012","238","2012_238"
"491","25-Aug-2012",11,"2012","238","2012_238"
"492","25-Aug-2012",11,"2012","238","2012_238"
"493","25-Aug-2012",11,"2012","238","2012_238"
"494","25-Aug-2012",11,"2012","238","2012_238"
"495","25-Aug-2012",11,"2012","238","2012_238"
"496","26-Aug-2012",12,"2012","239","2012_239"
"497","26-Aug-2012",12,"2012","239","2012_239"
"498","26-Aug-2012",12,"2012","239","2012_239"
"499","26-Aug-2012",12,"2012","239","2012_239"
"500","26-Aug-2012",12,"2012","239","2012_239"
"501","26-Aug-2012",12,"2012","239","2012_239"
"502","26-Aug-2012",12,"2012","239","2012_239"
"503","26-Aug-2012",12,"2012","239","2012_239"
"504","26-Aug-2012",12,"2012","239","2012_239"
"505","26-Aug-2012",12,"2012","239","2012_239"
"506","26-Aug-2012",12,"2012","239","2012_239"
"507","26-Aug-2012",12,"2012","239","2012_239"
"508","26-Aug-2012",12,"2012","239","2012_239"
"509","26-Aug-2012",12,"2012","239","2012_239"
"510","26-Aug-2012",12,"2012","239","2012_239"
"511","26-Aug-2012",12,"2012","239","2012_239"
"512","26-Aug-2012",12,"2012","239","2012_239"
"513","26-Aug-2012",12,"2012","239","2012_239"
"514","26-Aug-2012",12,"2012","239","2012_239"
"515","26-Aug-2012",12,"2012","239","2012_239"
"516","26-Aug-2012",12,"2012","239","2012_239"
"517","26-Aug-2012",12,"2012","239","2012_239"
"518","26-Aug-2012",12,"2012","239","2012_239"
"519","26-Aug-2012",12,"2012","239","2012_239"
"520","26-Aug-2012",12,"2012","239","2012_239"
"521","26-Aug-2012",12,"2012","239","2012_239"
"522","26-Aug-2012",12,"2012","239","2012_239"
"523","26-Aug-2012",12,"2012","239","2012_239"
"524","26-Aug-2012",12,"2012","239","2012_239"
"525","26-Aug-2012",12,"2012","239","2012_239"
"526","26-Aug-2012",12,"2012","239","2012_239"
"527","26-Aug-2012",12,"2012","239","2012_239"
"528","26-Aug-2012",12,"2012","239","2012_239"
"529","26-Aug-2012",12,"2012","239","2012_239"
"530","26-Aug-2012",12,"2012","239","2012_239"
"531","26-Aug-2012",12,"2012","239","2012_239"
"532","26-Aug-2012",12,"2012","239","2012_239"
"533","26-Aug-2012",12,"2012","239","2012_239"
"534","26-Aug-2012",12,"2012","239","2012_239"
"535","26-Aug-2012",12,"2012","239","2012_239"
"536","26-Aug-2012",12,"2012","239","2012_239"
"537","26-Aug-2012",12,"2012","239","2012_239"
