* Project:       Hupsel
* File content:  soil physical parameters
* File name:     SoilPhysParam.csv
* Model version: Swap 4.0.1
* Generated at:  2022-01-03 15:23:48
layer,head(cm),theta(cm3.cm3),C(cm-1),RelSat(-),k(cm.d-1)
         1, -4.7787331E+03,  4.7295489E-02,  3.8293541E-06,  9.0964606E-02,  8.1942184E-06
         1, -5.2566064E+03,  4.5591440E-02,  3.3224753E-06,  8.6808389E-02,  6.4812186E-06
         1, -5.7822670E+03,  4.3965114E-02,  2.8826440E-06,  8.2841742E-02,  5.1262603E-06
         1, -6.3604937E+03,  4.2412990E-02,  2.5010030E-06,  7.9056074E-02,  4.0545268E-06
         1, -6.9965431E+03,  4.0931702E-02,  2.1698621E-06,  7.5443176E-02,  3.2068291E-06
         1, -7.6961974E+03,  3.9518033E-02,  1.8825457E-06,  7.1995202E-02,  2.5363436E-06
         1, -8.4658171E+03,  3.8168909E-02,  1.6332586E-06,  6.8704656E-02,  2.0060301E-06
         1, -9.3123988E+03,  3.6881394E-02,  1.4169709E-06,  6.5564376E-02,  1.5865884E-06
         1, -1.0243639E+04,  3.5652684E-02,  1.2293172E-06,  6.2567522E-02,  1.2548416E-06
         1, -1.1268003E+04,  3.4480100E-02,  1.0665086E-06,  5.9707562E-02,  9.9245687E-07
         1, -1.2394803E+04,  3.3361086E-02,  9.2525739E-07,  5.6978258E-02,  7.8493324E-07
         1, -1.3634283E+04,  3.2293198E-02,  8.0271024E-07,  5.4373653E-02,  6.2080093E-07
         1, -1.4997711E+04,  3.1274105E-02,  6.9639134E-07,  5.1888061E-02,  4.9098787E-07
         1, -1.6497483E+04,  3.0301581E-02,  6.0415233E-07,  4.9516052E-02,  3.8831850E-07
         1, -1.8147231E+04,  2.9373501E-02,  5.2412910E-07,  4.7252442E-02,  3.0711743E-07
         1, -1.9961954E+04,  2.8487837E-02,  4.5470423E-07,  4.5092285E-02,  2.4289581E-07
         1, -2.1958149E+04,  2.7642651E-02,  3.9447434E-07,  4.3030856E-02,  1.9210333E-07
         1, -2.4153964E+04,  2.6836095E-02,  3.4222182E-07,  4.1063647E-02,  1.5193196E-07
         1, -2.6569361E+04,  2.6066406E-02,  2.9689024E-07,  3.9186356E-02,  1.2016082E-07
         1, -2.9226297E+04,  2.5331899E-02,  2.5756302E-07,  3.7394875E-02,  9.5033371E-08
         1, -3.2148926E+04,  2.4630966E-02,  2.2344496E-07,  3.5685283E-02,  7.5160386E-08
         1, -3.5363819E+04,  2.3962075E-02,  1.9384613E-07,  3.4053841E-02,  5.9443109E-08
         1, -3.8900201E+04,  2.3323760E-02,  1.6816798E-07,  3.2496976E-02,  4.7012542E-08
         1, -4.2790221E+04,  2.2714626E-02,  1.4589121E-07,  3.1011282E-02,  3.7181396E-08
         1, -4.7069243E+04,  2.2133337E-02,  1.2656530E-07,  2.9593505E-02,  2.9406100E-08
         1, -5.1776167E+04,  2.1578622E-02,  1.0979938E-07,  2.8240542E-02,  2.3256746E-08
         1, -5.6953784E+04,  2.1049267E-02,  9.5254372E-08,  2.6949431E-02,  1.8393328E-08
         1, -6.2649163E+04,  2.0544111E-02,  8.2636085E-08,  2.5717344E-02,  1.4546936E-08
         1, -6.8914079E+04,  2.0062049E-02,  7.1689307E-08,  2.4541584E-02,  1.1504894E-08
         1, -7.5805487E+04,  1.9602026E-02,  6.2192623E-08,  2.3419576E-02,  9.0989987E-09
         1, -8.3386035E+04,  1.9163034E-02,  5.3953949E-08,  2.2348863E-02,  7.1962209E-09
         1, -9.1724639E+04,  1.8744111E-02,  4.6806642E-08,  2.1327100E-02,  5.6913499E-09
         1, -1.0089710E+05,  1.8344340E-02,  4.0606133E-08,  2.0352050E-02,  4.5011761E-09
         1, -1.1098681E+05,  1.7962846E-02,  3.5227003E-08,  1.9421577E-02,  3.5598907E-09
         1, -1.2208549E+05,  1.7598794E-02,  3.0560446E-08,  1.8533643E-02,  2.8154465E-09
         1, -1.3429404E+05,  1.7251385E-02,  2.6512069E-08,  1.7686304E-02,  2.2266801E-09
         1, -1.4772345E+05,  1.6919859E-02,  2.2999982E-08,  1.6877704E-02,  1.7610365E-09
         1, -1.6249579E+05,  1.6603490E-02,  1.9953143E-08,  1.6106072E-02,  1.3927682E-09
         1, -1.7874537E+05,  1.6301584E-02,  1.7309921E-08,  1.5369718E-02,  1.1015121E-09
         1, -1.9661991E+05,  1.6013482E-02,  1.5016850E-08,  1.4667029E-02,  8.7116359E-10
         1, -2.1628190E+05,  1.5738551E-02,  1.3027544E-08,  1.3996466E-02,  6.8898556E-10
         1, -2.3791009E+05,  1.5476190E-02,  1.1301764E-08,  1.3356560E-02,  5.4490463E-10
         1, -2.6170110E+05,  1.5225823E-02,  9.8046004E-09,  1.2745910E-02,  4.3095395E-10
         1, -2.8787121E+05,  1.4986903E-02,  8.5057682E-09,  1.2163179E-02,  3.4083267E-10
         1, -3.1665833E+05,  1.4758906E-02,  7.3789941E-09,  1.1607089E-02,  2.6955758E-10
         1, -3.4832416E+05,  1.4541333E-02,  6.4014856E-09,  1.1076423E-02,  2.1318757E-10
         1, -3.8315658E+05,  1.4333708E-02,  5.5534692E-09,  1.0570018E-02,  1.6860568E-10
         1, -4.2147224E+05,  1.4135574E-02,  4.8177909E-09,  1.0086766E-02,  1.3334677E-10
         1, -4.6361946E+05,  1.3946499E-02,  4.1795692E-09,  9.6256077E-03,  1.0546122E-10
         1, -5.0998141E+05,  1.3766069E-02,  3.6258939E-09,  9.1855331E-03,  8.3407113E-11
         1, -5.6097955E+05,  1.3593887E-02,  3.1455648E-09,  8.7655782E-03,  6.5964971E-11
         1, -6.1707750E+05,  1.3429578E-02,  2.7288659E-09,  8.3648233E-03,  5.2170339E-11
         1, -6.7878525E+05,  1.3272780E-02,  2.3673678E-09,  7.9823905E-03,  4.1260447E-11
         1, -7.4666378E+05,  1.3123151E-02,  2.0537580E-09,  7.6174423E-03,  3.2632039E-11
         1, -8.2133016E+05,  1.2980363E-02,  1.7816927E-09,  7.2691791E-03,  2.5808008E-11
         1, -9.0346317E+05,  1.2844104E-02,  1.5456684E-09,  6.9368382E-03,  2.0411022E-11
         1, -9.9380949E+05,  1.2714074E-02,  1.3409107E-09,  6.6196917E-03,  1.6142657E-11
         1, -1.0931904E+06,  1.2589988E-02,  1.1632777E-09,  6.3170449E-03,  1.2766895E-11
         1, -1.2025095E+06,  1.2471576E-02,  1.0091760E-09,  6.0282348E-03,  1.0097074E-11
         1, -1.3227604E+06,  1.2358578E-02,  8.7548848E-10,  5.7526288E-03,  7.9855677E-12
         1, -1.4550365E+06,  1.2250746E-02,  7.5951080E-10,  5.4896233E-03,  6.3156209E-12
         1, -1.6005401E+06,  1.2147843E-02,  6.5889691E-10,  5.2386422E-03,  4.9948944E-12
         1, -1.7605941E+06,  1.2049646E-02,  5.7161154E-10,  4.9991358E-03,  3.9503590E-12
         1, -1.9366535E+06,  1.1955938E-02,  4.9588903E-10,  4.7705794E-03,  3.1242575E-12
         1, -2.1303189E+06,  1.1866514E-02,  4.3019763E-10,  4.5524724E-03,  2.4709109E-12
         1, -2.3433508E+06,  1.1781178E-02,  3.7320850E-10,  4.3443371E-03,  1.9541925E-12
         1, -2.5776859E+06,  1.1699744E-02,  3.2376883E-10,  4.1457175E-03,  1.5455305E-12
         1, -2.8354545E+06,  1.1622033E-02,  2.8087853E-10,  3.9561787E-03,  1.2223282E-12
         1, -3.1189999E+06,  1.1547875E-02,  2.4367000E-10,  3.7753054E-03,  9.6671419E-13
         1, -3.4308999E+06,  1.1477108E-02,  2.1139055E-10,  3.6027015E-03,  7.6455432E-13
         1, -3.7739899E+06,  1.1409575E-02,  1.8338723E-10,  3.4379890E-03,  6.0467024E-13
         1, -4.1513889E+06,  1.1345131E-02,  1.5909356E-10,  3.2808069E-03,  4.7822123E-13
         1, -4.5665278E+06,  1.1283633E-02,  1.3801812E-10,  3.1308111E-03,  3.7821531E-13
         1, -5.0231805E+06,  1.1224946E-02,  1.1973458E-10,  2.9876729E-03,  2.9912268E-13
         1, -5.5254986E+06,  1.1168942E-02,  1.0387310E-10,  2.8510790E-03,  2.3656996E-13
         1, -6.0780485E+06,  1.1115499E-02,  9.0112828E-11,  2.7207299E-03,  1.8709830E-13
         1, -6.6858533E+06,  1.1064500E-02,  7.8175403E-11,  2.5963404E-03,  1.4797219E-13
         1, -7.3544386E+06,  1.1015832E-02,  6.7819352E-11,  2.4776378E-03,  1.1702816E-13
         1, -8.0898825E+06,  1.0969389E-02,  5.8835188E-11,  2.3643622E-03,  9.2555154E-14
         1, -8.8988707E+06,  1.0925069E-02,  5.1041174E-11,  2.2562655E-03,  7.3199962E-14
         1, -9.7887578E+06,  1.0882775E-02,  4.4279648E-11,  2.1531109E-03,  5.7892341E-14
         1, -1.0000000E+07,  1.0873570E-02,  4.2892265E-11,  2.1306575E-03,  5.4928367E-14
         2,  0.0000000E+00,  3.8000000E-01,  4.4721360E-11,  1.0000000E+00,  1.2680000E+01
         2, -1.0000000E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.1000000E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.2100000E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.3310000E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.4641000E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.6105100E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.7715610E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.9487171E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.1435888E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.3579477E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.5937425E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.8531167E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -3.1384284E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -3.4522712E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -3.7974983E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -4.1772482E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -4.5949730E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -5.0544703E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -5.5599173E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -6.1159090E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -6.7274999E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -7.4002499E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -8.1402749E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -8.9543024E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -9.8497327E-07,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.0834706E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.1918177E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.3109994E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.4420994E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.5863093E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.7449402E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.9194342E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.1113777E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.3225154E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.5547670E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.8102437E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -3.0912681E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -3.4003949E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -3.7404343E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -4.1144778E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -4.5259256E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -4.9785181E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -5.4763699E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -6.0240069E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -6.6264076E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -7.2890484E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -8.0179532E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -8.8197485E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -9.7017234E-06,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.0671896E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.1739085E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.2912994E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.4204293E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.5624723E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.7187195E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.8905914E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.0796506E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.2876156E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.5163772E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -2.7680149E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -3.0448164E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -3.3492980E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -3.6842278E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -4.0526506E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -4.4579157E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -4.9037073E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -5.3940780E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -5.9334858E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -6.5268344E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -7.1795178E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -7.8974696E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -8.6872165E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -9.5559382E-05,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.0511532E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.1562685E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2680000E+01
         2, -1.2718954E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -1.3990849E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -1.5389934E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -1.6928927E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -1.8621820E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -2.0484002E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -2.2532402E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -2.4785643E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -2.7264207E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -2.9990628E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -3.2989690E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -3.6288659E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679999E+01
         2, -3.9917525E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679998E+01
         2, -4.3909278E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679998E+01
         2, -4.8300206E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679998E+01
         2, -5.3130226E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679998E+01
         2, -5.8443249E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679998E+01
         2, -6.4287574E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679997E+01
         2, -7.0716331E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679997E+01
         2, -7.7787964E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679997E+01
         2, -8.5566760E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679997E+01
         2, -9.4123437E-04,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679996E+01
         2, -1.0353578E-03,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679996E+01
         2, -1.1388936E-03,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679995E+01
         2, -1.2527829E-03,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679995E+01
         2, -1.3780612E-03,  3.8000000E-01,  1.2047428E-06,  1.0000000E+00,  1.2679994E+01
         2, -1.5158674E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679994E+01
         2, -1.6674541E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679993E+01
         2, -1.8341995E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679993E+01
         2, -2.0176195E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679992E+01
         2, -2.2193814E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679991E+01
         2, -2.4413195E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679990E+01
         2, -2.6854515E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679989E+01
         2, -2.9539966E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679988E+01
         2, -3.2493963E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679987E+01
         2, -3.5743359E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679986E+01
         2, -3.9317695E-03,  3.8000000E-01,  1.2047428E-06,  9.9999999E-01,  1.2679984E+01
         2, -4.3249465E-03,  3.7999999E-01,  1.2047428E-06,  9.9999999E-01,  1.2679983E+01
         2, -4.7574411E-03,  3.7999999E-01,  1.2047428E-06,  9.9999998E-01,  1.2679981E+01
         2, -5.2331852E-03,  3.7999999E-01,  1.2047428E-06,  9.9999998E-01,  1.2679979E+01
         2, -5.7565038E-03,  3.7999999E-01,  1.2047428E-06,  9.9999998E-01,  1.2679977E+01
         2, -6.3321541E-03,  3.7999999E-01,  1.2047428E-06,  9.9999998E-01,  1.2679975E+01
         2, -6.9653696E-03,  3.7999999E-01,  1.2047428E-06,  9.9999998E-01,  1.2679972E+01
         2, -7.6619065E-03,  3.7999999E-01,  1.2047428E-06,  9.9999997E-01,  1.2679969E+01
         2, -8.4280972E-03,  3.7999999E-01,  1.2047428E-06,  9.9999997E-01,  1.2679966E+01
         2, -9.2709069E-03,  3.7999999E-01,  1.2047428E-06,  9.9999997E-01,  1.2679963E+01
         2, -1.0197998E-02,  3.7999999E-01,  2.3946897E-06,  9.9999997E-01,  1.2679959E+01
         2, -1.1217797E-02,  3.7999998E-01,  2.6218853E-06,  9.9999996E-01,  1.2679950E+01
         2, -1.2339577E-02,  3.7999998E-01,  2.8706359E-06,  9.9999995E-01,  1.2679940E+01
         2, -1.3573535E-02,  3.7999998E-01,  3.1429867E-06,  9.9999994E-01,  1.2679928E+01
         2, -1.4930888E-02,  3.7999997E-01,  3.4411767E-06,  9.9999993E-01,  1.2679913E+01
         2, -1.6423977E-02,  3.7999997E-01,  3.7676574E-06,  9.9999991E-01,  1.2679895E+01
         2, -1.8066375E-02,  3.7999996E-01,  4.1251127E-06,  9.9999989E-01,  1.2679873E+01
         2, -1.9873012E-02,  3.7999995E-01,  4.5164815E-06,  9.9999987E-01,  1.2679847E+01
         2, -2.1860313E-02,  3.7999994E-01,  4.9449812E-06,  9.9999985E-01,  1.2679816E+01
         2, -2.4046345E-02,  3.7999993E-01,  5.4141345E-06,  9.9999981E-01,  1.2679779E+01
         2, -2.6450979E-02,  3.7999992E-01,  5.9277986E-06,  9.9999978E-01,  1.2679734E+01
         2, -2.9096077E-02,  3.7999990E-01,  6.4901961E-06,  9.9999973E-01,  1.2679679E+01
         2, -3.2005685E-02,  3.7999988E-01,  7.1059507E-06,  9.9999968E-01,  1.2679614E+01
         2, -3.5206253E-02,  3.7999986E-01,  7.7801245E-06,  9.9999961E-01,  1.2679535E+01
         2, -3.8726879E-02,  3.7999983E-01,  8.5182599E-06,  9.9999953E-01,  1.2679439E+01
         2, -4.2599567E-02,  3.7999980E-01,  9.3264250E-06,  9.9999943E-01,  1.2679325E+01
         2, -4.6859523E-02,  3.7999975E-01,  1.0211264E-05,  9.9999932E-01,  1.2679187E+01
         2, -5.1545476E-02,  3.7999970E-01,  1.1180050E-05,  9.9999918E-01,  1.2679021E+01
         2, -5.6700023E-02,  3.7999964E-01,  1.2240748E-05,  9.9999901E-01,  1.2678821E+01
         2, -6.2370026E-02,  3.7999957E-01,  1.3402078E-05,  9.9999881E-01,  1.2678580E+01
         2, -6.8607028E-02,  3.7999948E-01,  1.4673586E-05,  9.9999857E-01,  1.2678289E+01
         2, -7.5467731E-02,  3.7999938E-01,  1.6065725E-05,  9.9999827E-01,  1.2677940E+01
         2, -8.3014504E-02,  3.7999925E-01,  1.7589938E-05,  9.9999792E-01,  1.2677519E+01
         2, -9.1315954E-02,  3.7999910E-01,  1.9258754E-05,  9.9999750E-01,  1.2677012E+01
         2, -1.0044755E-01,  3.7999891E-01,  2.1085891E-05,  9.9999698E-01,  1.2676401E+01
         2, -1.1049230E-01,  3.7999869E-01,  2.3086366E-05,  9.9999637E-01,  1.2675665E+01
         2, -1.2154154E-01,  3.7999843E-01,  2.5276622E-05,  9.9999563E-01,  1.2674779E+01
         2, -1.3369569E-01,  3.7999810E-01,  2.7674660E-05,  9.9999473E-01,  1.2673713E+01
         2, -1.4706526E-01,  3.7999772E-01,  3.0300187E-05,  9.9999366E-01,  1.2672428E+01
         2, -1.6177178E-01,  3.7999725E-01,  3.3174779E-05,  9.9999236E-01,  1.2670880E+01
         2, -1.7794896E-01,  3.7999669E-01,  3.6322055E-05,  9.9999080E-01,  1.2669016E+01
         2, -1.9574386E-01,  3.7999601E-01,  3.9767873E-05,  9.9998892E-01,  1.2666772E+01
         2, -2.1531824E-01,  3.7999519E-01,  4.3540539E-05,  9.9998665E-01,  1.2664069E+01
         2, -2.3685007E-01,  3.7999421E-01,  4.7671040E-05,  9.9998392E-01,  1.2660813E+01
         2, -2.6053508E-01,  3.7999303E-01,  5.2193296E-05,  9.9998064E-01,  1.2656892E+01
         2, -2.8658858E-01,  3.7999161E-01,  5.7144432E-05,  9.9997668E-01,  1.2652170E+01
         2, -3.1524744E-01,  3.7998989E-01,  6.2565086E-05,  9.9997192E-01,  1.2646482E+01
         2, -3.4677219E-01,  3.7998782E-01,  6.8499734E-05,  9.9996618E-01,  1.2639633E+01
         2, -3.8144940E-01,  3.7998534E-01,  7.4997048E-05,  9.9995927E-01,  1.2631384E+01
         2, -4.1959434E-01,  3.7998234E-01,  8.2110289E-05,  9.9995094E-01,  1.2621450E+01
         2, -4.6155378E-01,  3.7997873E-01,  8.9897733E-05,  9.9994092E-01,  1.2609485E+01
         2, -5.0770916E-01,  3.7997438E-01,  9.8423133E-05,  9.9992885E-01,  1.2595076E+01
         2, -5.5848007E-01,  3.7996915E-01,  1.0775622E-04,  9.9991431E-01,  1.2577723E+01
         2, -6.1432808E-01,  3.7996285E-01,  1.1797326E-04,  9.9989680E-01,  1.2556825E+01
         2, -6.7576089E-01,  3.7995526E-01,  1.2915764E-04,  9.9987571E-01,  1.2531657E+01
         2, -7.4333698E-01,  3.7994611E-01,  1.4140048E-04,  9.9985032E-01,  1.2501349E+01
         2, -8.1767067E-01,  3.7993510E-01,  1.5480136E-04,  9.9981973E-01,  1.2464849E+01
         2, -8.9943774E-01,  3.7992185E-01,  1.6946906E-04,  9.9978291E-01,  1.2420895E+01
         2, -9.8938151E-01,  3.7990588E-01,  1.8552228E-04,  9.9973856E-01,  1.2367965E+01
         2, -1.0883197E+00,  3.7988666E-01,  2.0309055E-04,  9.9968516E-01,  1.2304227E+01
         2, -1.1971516E+00,  3.7986351E-01,  2.2231507E-04,  9.9962085E-01,  1.2227478E+01
         2, -1.3168668E+00,  3.7983563E-01,  2.4334963E-04,  9.9954342E-01,  1.2135064E+01
         2, -1.4485535E+00,  3.7980207E-01,  2.6636155E-04,  9.9945019E-01,  1.2023793E+01
         2, -1.5934088E+00,  3.7976166E-01,  2.9153260E-04,  9.9933795E-01,  1.1889824E+01
         2, -1.7527497E+00,  3.7971301E-01,  3.1905999E-04,  9.9920281E-01,  1.1728538E+01
         2, -1.9280247E+00,  3.7965445E-01,  3.4915721E-04,  9.9904014E-01,  1.1534380E+01
         2, -2.1208271E+00,  3.7958396E-01,  3.8205481E-04,  9.9884432E-01,  1.1380949E+01
