 1,2012,290,  11,   1,  20.95091,   0.00000,  10.00000,  10.00000,  1
 1,2012,290,  11,   1,  20.95091,   0.00000,  20.00000,  10.00000,  2
 1,2012,290,  11,   1,  20.95091,   0.00000,  40.00000,  20.00000,  3
 1,2012,290,  11,   1,  20.95091,   0.00000,  80.00000,  40.00000,  4
 1,2012,290,  11,   1,  20.95091,   0.00000, 120.00000,  40.00000,  5
 1,2012,291,  12,   2,  21.82225,   0.00000,  10.00000,  10.00000,  1
 1,2012,291,  12,   2,  21.82225,   0.00484,  20.00000,  10.00000,  2
 1,2012,291,  12,   2,  21.82225,   0.00000,  40.00000,  20.00000,  3
 1,2012,291,  12,   2,  21.82225,   0.00000,  80.00000,  40.00000,  4
 1,2012,291,  12,   2,  21.82225,   0.00000, 120.00000,  40.00000,  5
 1,2012,292,  13,   3,  22.92949,   0.00000,  10.00000,  10.00000,  1
 1,2012,292,  13,   3,  22.92949,   0.00906,  20.00000,  10.00000,  2
 1,2012,292,  13,   3,  22.92949,   0.00211,  40.00000,  20.00000,  3
 1,2012,292,  13,   3,  22.92949,   0.00000,  80.00000,  40.00000,  4
 1,2012,292,  13,   3,  22.92949,   0.00000, 120.00000,  40.00000,  5
 1,2012,293,  14,   4,  23.98618,   0.00000,  10.00000,  10.00000,  1
 1,2012,293,  14,   4,  23.98618,   0.01414,  20.00000,  10.00000,  2
 1,2012,293,  14,   4,  23.98618,   0.00465,  40.00000,  20.00000,  3
 1,2012,293,  14,   4,  23.98618,   0.00000,  80.00000,  40.00000,  4
 1,2012,293,  14,   4,  23.98618,   0.00000, 120.00000,  40.00000,  5
 1,2012,294,  15,   5,  25.00813,   0.00000,  10.00000,  10.00000,  1
 1,2012,294,  15,   5,  25.00813,   0.01982,  20.00000,  10.00000,  2
 1,2012,294,  15,   5,  25.00813,   0.00749,  40.00000,  20.00000,  3
 1,2012,294,  15,   5,  25.00813,   0.00000,  80.00000,  40.00000,  4
 1,2012,294,  15,   5,  25.00813,   0.00000, 120.00000,  40.00000,  5
 1,2012,295,  16,   6,  26.06931,   0.00000,  10.00000,  10.00000,  1
 1,2012,295,  16,   6,  26.06931,   0.02566,  20.00000,  10.00000,  2
 1,2012,295,  16,   6,  26.06931,   0.01114,  40.00000,  20.00000,  3
 1,2012,295,  16,   6,  26.06931,   0.00000,  80.00000,  40.00000,  4
 1,2012,295,  16,   6,  26.06931,   0.00000, 120.00000,  40.00000,  5
 1,2012,296,  17,   7,  27.20854,   0.00000,  10.00000,  10.00000,  1
 1,2012,296,  17,   7,  27.20854,   0.03266,  20.00000,  10.00000,  2
